id,text,date,cause
227675,"Дорогой братик! Сердечно поздравляю тебя с днем рождения! Желаю тебе крепкого здоровья и всего самого, самого наилучшего целую Света 1/XI 79",1979-11-01,birthday
238425,"Светик! Поздравляю тебя с днем рождения! Желаю тебе доброго здоровья весеннего настроения солнца и тепла в январскую стужу и всего, всего хорошего. от всего сердца мои пожелания. Шурета.",1967-01-12,birthday
219718,"Дорогая наша Танечка! В твой торжественный и славный юбилей-десятилетие, от всей души поздавляем тебя с днем Рождения! Желаем тебе здоровья, успехов в скрипичной игре и отличных успехов в школьных занятиях! Живи, расти и развивайся на радость всей нашей Родины! Крепко тебя обнимаем и целуем. Любящие тебя: папа, мама, дедушка. <Таганрог. 12.05.1961 год.>",1961-05-12,birthday
239720,"Дорогая мамочка! Поздравляем тебя с днем рождения. Желаем прожить втрое больше, а еще желаем тебе счастья и здоровья. Папа. Ира 20/XI - 63 г.",1963-11-20,birthday
228118,"Родимая моя доченька! Поздравляю тебя с днем рождения! Это всегда праздник и для родителей. А отметить его хорошо можно и в более подходящее время. Грустить не надо. Уже счастье в том, что человек живет на свете. Будь здорова! Желаю чтобы сыночек тебя не огорчал. {Желаю личного счастья!}
Изведав горечь укоризны, Обид, Ошибок, Мелких драм, Учитесь радоваться жизни, Ее обыденным дарам! Рассвету, Взлету журавленка, Речушке, Моющей пески, Улыбке милого ребенка. Пожатью дружеской руки. Работе, Сделанной как надо, Дороге, Чтобы вдаль влекла. Летучей ласке снегопада, Добру домашнего тепла. В ракете Или же сквозь призмы Приблизясь к солнечным мирам, Спешите радоваться Жизни, ее обыденным дарам ! Людмила Татьяничева. {Целую. Мама}",1985-08-05,birthday
239273,"Дорогая Света!! Поздравляю тебя с днем рождения. Желаю тебе счастья, здоровья, успехов в учебе и всего самого наилучшего. Твоя подруга Марина. 11.8.73.",1973-08-11,birthday
228567,Дорогой Эрнст! Сердечно поздравляю с днем рождения и от всей души желаю всего наилучшего. Твоя Annie. Благодарю за открытку.,1909-07-09,birthday
217526,"Уважаемая Анна Михайловна! Поздравляем Вас, дорогая, с днем рождения! Будьте здоровы и счастливы! С уважением, всегда помнящие Вас друзья. 03.12.83. <подписи>",1983-12-03,birthday
236047,"Дорогие мои! Сегодня по[!лу]чила ваше апрельское письмо с фотографиями, о чем спешу сообщить (открытки обычно идут быстрее). Мне очень стыдно, но я так еще и не отправила письмо с фотографиями, которые обещала еще в июне - просто закрутилась. Передайте от меня поздравление Лиде с днем рождения и самые лучшиие пожелания ей, Илюше и тете Люде. Постарайтесь не сердиться на меня - обязательно напишу в ближайшее время. 4 июля звонил Семен Абрам. об этом подробнее в письме. Целую вас всех. Привет от моих. <подпись>",1985-07-09,birthday
246960,Дорогой Вадик! Поздравляю Вас с днем рождения «‎Каждому хочется счастья найти:- Любить и быть любимым...»‎ Желаю Вам найти это счастье! С Уважением Анна Николаевна. Магадан. 19.XII.1966 г.,1966-12-19,birthday
250710,"Любимый наш <u>Юленька</u>! Поздравляем тебя с днем рождения! <u>5 лет</u> - это уже немало [^не мало], ты должен все понимать и расти послушным умным и сообразительным. Целуем крепко, твои родители и бабушка. 8 марта 1990г. Уфа",1990-03-08,birthday
214868,"Дорогая Светочка! Искренне поздравляю с юбилеем: Все что есть хорошее Все что есть прекрасное Самое чудесное И для счастья важное Все тебе сегодня Искренне желаю То есть с Днем рожденья Тебя поздравляю!!! Не говори что трудно жить Умей среди жизненных развалин Бороться, верить и любить!!! Целую Т. Н. Романова 12.07.98 г",1998-07-12,birthday
221662,"Лена! Поздравляю тебя с днем рождения. Желаю успехов в труде, счастья в жизни и здоровья. <подпись> {20/IV - 65 г.}",1965-04-20,birthday
2817,"11.04.2019 
Степа, поздравляем тебя с днем рождения приветом из Японии! Мы приехали сюда на свадьбу нашего японского друга и заодно посетили Осаку, Киото, Хиросиму, Токио... очень много впечатлений {и уже хочется приехать снова. Юля и Крис.}",2019-04-11,birthday
237509,"Дорогая Лиза! Поздравляю с днем рождения, желаю здоровья, счастья, успеха в работе и жизни. Целую, Шура. 4/XII 63 г. {Очень жаль, что не смогу поздравить лично. Сегодня легла на обследование + [?печени] в больницу. Подарок за мной}",1963-12-04,birthday
210169,Дорогая Ира поздравляю с днем рождения и желаю всего хорошего и главное доброго здоровья Варя.,1967-04-15,birthday
228124,"18.08.78 г. Дорогая Таечка, наша любимая, поздравляем тебя с днем рождения; (31ой) годовщиной жизни! Желаем тебе, наша радость, крепкого здоровья, личного счастья, бодрости и радости, всех благ в жизни! Будь всегда весела и радостная, расти [*ради] своих богатырей на радость бабушке и дедушке. Кр[епко] Кр[епко] Целуем тебя Мама и Папа <подпись>",1978-08-18,birthday
