name,dedication
Бымовская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Бисеровская модельная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Кежемская межпоселенческая центральная районная библиотека им. А. Ф. Карнаухова,им. А. Ф. Карнаухова
Центральная библиотека им. И. А. Мухлынина,им. И. А. Мухлынина
Боровская сельская библиотека им. А. А. Грязева,им. А. А. Грязева
Центральная библиотека им. А. С. Пушкина п. Переволоцкого,им. А. С. Пушкина
Библиотека № 8 им. В. А. Кораблинова г. Воронежа,им. В. А. Кораблинова
Библиотека № 2 им. Н. А. Некрасова,им. Н. А. Некрасова
Елабужский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Центральная городская библиотека им. В. В. Волоскова,им. В. В. Волоскова
Центральная библиотека им. М. М. Зощенко,им. М. М. Зощенко
Центральная детская библиотека им. А. П. Гайдара г. Минусинска,им. А. П. Гайдара
Центральная детская библиотека им. А. П. Гайдара г. Ачинска,им. А. П. Гайдара
Раздольненская центральная районная библиотека им. А. И. Домбровского,им. А. И. Домбровского
Библиотека им. космонавта А. А. Леонова,им. космонавта А. А. Леонова
Модельная библиотека им. Николая Килькеева,им. Николая Килькеева
Центральная детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Библиотека-филиал им. Ленинского комсомола,им. Ленинского комсомола
Детский информационный центр им. Л. Кассиля,им. Л. А. Кассиля
Казанский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека им. М. К. Волдиной с. Казым,им. М. К. Волдиной
Михайловская центральная детская библиотека им. Б. И. Вронского,им. Б. И. Вронского
Центральная библиотека им. А. П. Чехова г. Владивостока,им. А. П. Чехова
Центральная улусная модельная библиотека им. Н. М. Рыкунова,им. Н. М. Рыкунова
Городская библиотека № 1 им. А. П. Чехова,им. А. П. Чехова
Библиотека им. А. И. Люкина Московского района Нижнего Новгорода,им. А. И. Люкина
Центральная районная библиотека им. Б. А. Можаева,им. Б. А. Можаева
Центральная библиотека им. Виктора Гаврилина,им. В. Гаврилина
Локосовская библиотека им. И. Е. Коровина,им. И. Е. Коровина
Библиотека № 11 им. О. М. Любовикова,им. О. М. Любовикова
Центр чтения детей им. Б. Абидуева,им. Б. Абидуева
Белореченская сельская библиотека им. П. Е. Русских,им. П. Е. Русских
Центральная районная библиотека им. Ф. М. Достоевского,им. Ф. М. Достоевского
Библиотека-филиал № 9 им. А. Ахматовой,им. А. А. Ахматовой
Муниципальная детская библиотека им. П. С. Комарова,им. П. С. Комарова
Центральная городская библиотека им. И. А. Новикова,им. И. А. Новикова
Пукшинерская сельская библиотека-филиал – центр марийской культуры им. Йывана Кырля,им. Йывана Кырля
Библиотека совхоза им. Воровского - филиал № 25,им. Воровского
Центральная городская библиотека им. А. И. Солженицына,им. А. И. Солженицына
Центральная детско-юношеская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Центральная городская библиотека им. А. С. Пушкина,им. А. С. Пушкина
Городская библиотека № 15 им. Н. П. Задорнова,им. Н. П. Задорнова
Центр семейного чтения им. В. Чапаева – филиал № 6,им. В. И. Чапаева
"Городская библиотека, филиал № 2 им. В. И. Марченко",им. В. И. Марченко
Городская библиотека им. Б. Костюковского,им. Б. Костюковского
Черкизовская библиотека им. Д. Кедрина,им. Д. Кедрина
Новомирская сельская библиотека-филиал им. А. Б. Нейдгарта,им. А. Б. Нейдгарта
Модельная библиотека № 32 им. Г. Н. Троепольского,им. Г. Н. Троепольского
Модельная библиотека № 25 им. В. М. Пескова,им. В. М. Пескова
Библиотека им. В. Шукшина,им. В. М. Шукшина
Библиотека № 18 им. А. М. Горького,им. А. М. Горького
Краснодарская краевая универсальная научная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Библиотека № 13 им. В. А. Вонлярлярского,им. В. А. Вонлярлярского
Центральная районная библиотека им. М. Горького п. Сосьва,им. М. Горького
Уканская сельская библиотека им. Ф. Васильева Ярского района,им. Ф. И. Васильева
Центральная городская библиотека для молодежи им. А. А. Фета,им. А. А. Фета
Центральная библиотека им. В. И. Ленина г. Нижнего Новгорода,им. В. И. Ленина
Модельная библиотека-филиал № 2 им. В. В. Маяковского,им. В. В. Маяковского
Библиотека им. С. Кучина,им. С. Кучина
Библиотека-филиал № 3 им. М. Горького,им. М. Горького
Центральная городская библиотека им. Н. Крупской,им. Н. К. Крупской
Центральная районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Судинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная районная библиотека им. Т. Г. Шевченко,им. Т. Г. Шевченко
Библиотека № 7 им. Б. С. Житкова,им. Б. С. Житкова
Центральная библиотека им. А. В. Луначарского г. Кропоткина,им. А. В. Луначарского
Межпоселенческая библиотека им. Е. И. Овсянкина,им. Е. И. Овсянкина
Библиотека им. Маяковского г. Зеленогорска,им. В. В. Маяковского
Библиотека № 5 им. С. Я. Маршака,им. С. Я. Маршака
Уржумская городская библиотека им. Н. А. Заболоцкого,им. Н. А. Заболоцкого
Библиотека семейного чтения им. П. П. Бажова,им. П. П. Бажова
Библиотека им. А. Беляева,им. А. Р. Беляева
Детская библиотека им. М. М. Пришвина г. Переславля-Залесского,им. М. М. Пришвина
Городская библиотека – филиал № 7 им. Некрасова,им. Н. А. Некрасова
Библиотека-филиал № 4 им. Н. К. Крупской,им. Н. К. Крупской
Центральная детская библиотека им. А. П. Гайдара г. Каменск-Шахтинского,им. А. П. Гайдара
Библиотека-филиал № 6 им. В. В. Ходарева,им. В. В. Ходарева
Библиотека им. А. Ф. Можайского,им. А. Ф. Можайского
Шабуровская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Городская детская библиотека-филиал № 1 им. С. Я. Маршака,им. С. Я. Маршака
Краеведческая библиотека – филиал № 1 им. В. Г. Белинского,им. В. Г. Белинского
Библиотека им. А. Н. Островского г. Новошахтинска,им. А. Н. Островского
Центральная районная детская библиотека им. О. Кошевого,им. О. Кошевого
Юношеская модельная библиотека им. А. С. Васильева № 1,им. А. С. Васильева
Лузская районная библиотека им. В. А. Меньшикова,им. В. А. Меньшикова
Национальная библиотека Республики Дагестан им. Р. Гамзатова,им. Р. Гамзатова
Нижнепенская модельная библиотека-филиал № 21 им. А. Д. Алексейченко,им. А. Д. Алексейченко
Центральная детская библиотека им. А. В. Митяева,им. А. В. Митяева
Библиотека им. А. Пушкина г. Азова,им. А. С. Пушкина
Центральная библиотека им. Н. И. Кочина,им. Н. И. Кочина
Детская библиотека № 6 им. В. Г. Короленко,им. В. Г. Короленко
Детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Городская библиотека им. М. К. Анисимковой,им. М. К. Анисимковой
Детский отдел Центральной библиотеки им. К. А. Кислова,им. К. А. Кислова
Культурный центр семейного чтения и досуга им. А. П. Гайдара,им. А. П. Гайдара
Детская библиотека им. А. П. Гайдара г. Орла,им. А. П. Гайдара
Библиотека-филиал № 4 им. А. С. Пушкина,им. А. С. Пушкина
Свердловская областная библиотека для детей и молодежи им. В. П. Крапивина на ул. Советской,им. В. П. Крапивина
Центральная библиотека им. Олега Чупрова,им. Олега Чупрова
Астраханская областная научная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Красноярская городская детская библиотека им. С. Михалкова,им. С. В. Михалкова
Таремская библиотека им. М. С. Хорошева,им. М. С. Хорошева
Центральная городская библиотека им. А. А. Азовского,им. А. А. Азовского
Библиотека им. Н. К. Крупской г. Нижнего Новгорода,им. Н. К. Крупской
Библиотека № 10 им. Д. Н. Мамина-Сибиряка г. Перми,им. Д. Н. Мамина-Сибиряка
"Детская библиотека им. Х. Степанова, филиал № 11",им. Х. Степанова
Детский отдел им. Н. К. Крупской г. Морозовска,им. Н. К. Крупской
Борисоглебская центральная городская библиотека им. В. Кина,им. В. Кина
Детская библиотека с. им. Полины Осипенко,им. Полины Осипенко
Большелипяговская сельская модельная библиотека – филиал № 5 им. Р. И. Карагодиной,им. Р. И. Карагодиной
Национальная библиотека им. А. С. Пушкина Республики Тыва,им. А. С. Пушкина
Детская библиотека им. Зои Космодемьянской,им. З. Космодемьянской
Новосильский библиотечный филиал им. А. А. Ростовцевой,им. А. А. Ростовцевой
Опочецкая районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная городская библиотека им. Н. Островского,им. Н. А. Островского
Модельная детская библиотека им. Н. Ш. Куулар,им. Н. Ш. Куулар
Афипсипская сельская модельная библиотека им. К. Х. Жанэ,им. К. Х. Жанэ
Библиотека искусств им. А. П. Боголюбова (основное здание),им. А. П. Боголюбова
Библиотека-филиал им. П. И. Мельникова-Печерского,им. П. И. Мельникова-Печерского
Модельная центральная библиотека им. В. Н. Татищева,им. В. Н. Татищева
Библиотека Петровского сельского поселения им. А. С. Пушкина,им. А. С. Пушкина
Библиотека № 11 им. А. С. Грибоедова,им. А. С. Грибоедова
Детская библиотека им. А. П. Гайдара г. Читы,им. А. П. Гайдара
Бахчисарайская центральная районная библиотека им. А.С. Пушкина,им. А. С. Пушкина
Библиотека им. П. Хузангая (филиал № 20),им. П. Хузангая
Филиал № 10 - библиотека им. М. И. Цветаевой,им. М. И. Цветаевой
Центральная библиотека им. А. Фадеева,им. А. А. Фадеева
Центральная городская библиотека им. Д. Н. Мамина-Сибиряка г. Ирбита,им. Д. Н. Мамина-Сибиряка
Центральная городская библиотека им. Ф. М. Достоевского г. Назарово,им. Ф. М. Достоевского
Модельная библиотека им. Яныбая Хамматова с. Серменево,им. Яныбая Хамматова
Центральная библиотека им. Л. А. Малюгина,им. Л. А. Малюгина
Красноярская городская библиотека им. Н. Гоголя,им. Н. В. Гоголя
Красноярская городская детская библиотека им. В. Дубинина,им. В. Дубинина
Центральная библиотека им. князя Н. Д. Долгорукова,им. князя Н. Д. Долгорукова
Центральная детская библиотека им. Л. А. Лихановой,им. Л. А. Лихановой
Усть-Телесская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Новоусадская сельская библиотека-филиал им. В. П. Вахтерова,им. В. П. Вахтерова
Октябрьская библиотека № 2 им. Н. К. Жернакова,им. Н. К. Жернакова
Центральная городская детская библиотека им. С. Я. Маршака,им. С. Я. Маршака
Библиотека-филиал № 11 им. К. Станюковича,им. К. Станюковича
Библиотека им. С. А. Есенина,им. С. А. Есенина
Центральная городская библиотека им. А. Вампилова,им. А. Вампилова
Центральная городская библиотека им. В. Маяковского г. Сарова,им. В. В. Маяковского
Центральная районная библиотека им. С. Ч. Самбуу,им. С. Ч. Самбуу
Березовская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Ставропольская краевая универсальная научная библиотека им. М. Ю. Лермонтова,им. М. Ю. Лермонтова
Мезенская центральная библиотека им. К. С. Бадигина,им. К. С. Бадигина
Центральная районная библиотека им. Габдуллы Тукая,им. Габдуллы Тукая
Библиотека № 35 им. Б. И. Стукалина,им. Б. И. Стукалина
Центральная городская библиотека им. М. Горького,им. М. Горького
Центральная городская библиотека им. А. И. Куприна,им. А. И. Куприна
Юношеская библиотека № 14 им. И. Сельвинского,им. И. Сельвинского
Центральная детская библиотека им. Г. Г. Поротова,им. Г. Г. Поротова
Детская библиотека-филиал № 16 им. Н. И. Подлесовой,им. Н. И. Подлесовой
Новокинерская сельская библиотека им. Т. Миннуллина – филиал № 2,им. Т. Миннуллина
Центральная модельная детская библиотека им. М. Горького,им. М. Горького
Красноярская городская библиотека им. А. Серафимовича,им. А. С. Серафимовича
Петлинская сельская библиотека им. А. И. Поющева,им. А. И. Поющева
Библиотека им. А. Н. Островского г. Нижнего Новгорода,им. А. Н. Островского
Хлевищенская модельная библиотека им. Н. П. Рыжих,им. Н. П. Рыжих
Центральная городская библиотека им. Е. Р. Дашковой,им. Е. Р. Дашковой
Городская библиотека – филиал № 1 им. Маяковского,им. В. В. Маяковского
Красноярская городская детская библиотека им. Л. Кассиля,им. Л. А. Кассиля
Детско-юношеская библиотека им. С. В. Михалкова,им. С. В. Михалкова
Библиотека № 3 им. К. Я. Мамонтова,им. К. Я. Мамонтова
Библиотека № 1 им. Л. Н. Толстого г. Перми,им. Л. Н. Толстого
Детская библиотека № 22 им. Л. А. Кассиля (филиал № 2),им. Л. А. Кассиля
Центральная районная библиотека им. А. С. Пушкина п. Сокольское,им. А. С. Пушкина
Библиотека им. К. Маркса г. Новосибирска,им. К. Маркса
Библиотека-филиал им. Н. В. Гоголя г. Нижнего Новгорода,им. Н. В. Гоголя
Центральная библиотека им. С. А. Пестунова,им. С. А. Пестунова
Пушкарская сельская библиотека им. Т. Рыжовой,им. Т. Рыжовой
Родинская библиотека им. Ю. И. Макарова,им. Ю. И. Макарова
Кайская сельская библиотека-филиал им. М. М. Синцова,им. М. М. Синцова
Библиотека им. Н. А. Некрасова г. Новосибирска,им. Н. А. Некрасова
Бугульминский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Кирсинская центральная библиотека им. Г. М. Вяземского,им. Г. М. Вяземского
Библиотека им. К. Симонова г. Дзержинска,им. К. Симонова
Центральная библиотека им. М. Н. Богданова г. Барыша,им. М. Н. Богданова
Межпоселенческая центральная библиотека им. Александра Кердана г. Коркино,им. А. Кердана
Тувинская республиканская детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Центральная районная детская библиотека им. А. М. Горького г. Нижнего Новгорода,им. А. М. Горького
Библиотека им. Н. Полоруссова-Шелеби,им. Н. Полоруссова-Шелеби
Холмогорская районная библиотека им. М. В. Ломоносова,им. М. В. Ломоносова
Муниципальная библиотека им. Б. Машука,им. Б. Машука
Библиотека им. Ю. П. Кузнецова,им. Ю. П. Кузнецова
Центральная детская библиотека им. Б. Васильева,им. Б. Л. Васильева
Верх-Язьвинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская библиотека им. А. И. Чечулина,им. А. И. Чечулина
Детская библиотека им. И. В. Александрова,им. И. В. Александрова
"Детская библиотека им. А. П. Гайдара г. Ярославля, филиал № 1",им. А. П. Гайдара
Центральная районная библиотека им. С. С. Васильева-Борогонского,им. С. С. Васильева-Борогонского
Центральная детская библиотека им. В. П. Крапивина г. Тюмени,им. В. П. Крапивина
Детская библиотека № 16 им. Аллы Стародубовой,им. А. Стародубовой
Библиотека № 4 им. В. В. Маяковского г. Перми,им. В. В. Маяковского
Центральная городская библиотека им. А. Грина,им. А. С. Грина
Библиотека им. Л. Толстого г. Нижний Новгород,им. Л. Н. Толстого
Немская центральная библиотека им. М. И. Ожегова,им. М. И. Ожегова
Библиотека № 2 им. А. В. Кольцова,им. А. В. Кольцова
Емецкая библиотека им. Н. М. Рубцова,им. Н. М. Рубцова
Любимская центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Хоринская центральная межпоселенческая библиотека им. Д. З. Жалсараева,им. Д. З. Жалсараева
Зеленоградская центральная библиотека им. Ю. Н. Куранова,им. Ю. Н. Куранова
Центральная библиотека им. К. А. Кислова п. Юрино,им. К. А. Кислова
"Библиотека № 17 им. А. Н. Радищева, г. Кострома",им. А. Н. Радищева
Колыванская детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
"Библиотека им. М. М. Пришвина, филиал № 4",им. М. М. Пришвина
Карсунская центральная библиотека им. Н. М. Языкова,им. Н. М. Языкова
Красногорская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Ангинская сельская библиотека им. А. П. Щапова,им. А. П. Щапова
Библиотека № 1 им. Н. К. Крупской «Переплет» г. Санкт-Петербурга,им. Н. К. Крупской
Центральная городская библиотека им. Я. П. Гарелина,им. Я. П. Гарелина
Красноярская городская детская библиотека им. Б. Житкова,им. Б. Житкова
Яйвинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотечно-информационный центр им. П. И. Бартенева,им. П. И. Бартенева
Центральная детская библиотека им. Ю. С. Самсонова г. Иркутска,им. Ю. С. Самсонова
Областная юношеская библиотека им. А. А. Суркова,им. А. А. Суркова
Библиотека № 5 им. А. И. Герцена г. Перми,им. А. И. Герцена
Арзамасская центральная районная библиотека им. И. Н. Сахарова,им. И. Н. Сахарова
Тумботинская поселковая библиотека им. В. В. Березина,им. В. В. Березина
Библиотека им. Мерзликина – филиал № 4,им. Мерзликина
Красноярская городская библиотека им. Т. Шевченко,им. Т. Г. Шевченко
Высокомысовская модельная библиотека им. В. П. Замятина,им. В. П. Замятина
Краеведческая библиотека им. А. Ф. Землянского,им. А. Ф. Землянского
Билярская сельская библиотека им. Кул Гали,им. Кул Гали
Детская библиотека № 13 с. п. им. М. Горького,им. М. Горького
Филиал № 7 – библиотека им. А. П. Чехова г. Нижнего Новгорода,им. А. П. Чехова
Корткеросская центральная библиотека им. М. Н. Лебедева,им. М. Н. Лебедева
Библиотека № 7 им. В. Л. Шокалюка,им. В. Л. Шокалюка
Научная педагогическая библиотека им. К.Д. Ушинского  ,им. К.Д. Ушинского
Библиотека им. А. М. Горького г. Екатеринбурга,им. А. М. Горького
Оричевская центральная районная библиотека им. Людмилы Ишутиновой,им. Людмилы Ишутиновой
Святославская модельная библиотека – филиал № 18 им. П. Г. Добродомова,им. П. Г. Добродомова
Центральная городская библиотека им. А. С. Пушкина г. Ачинска,им. А. С. Пушкина
Игринская центральная районная библиотека им. Кедра Митрея,им. Кедра Митрея
Библиотека-филиал № 13 им. Н. М. Овчинникова,им. Н. М. Овчинникова
Детская библиотека им. С. Я. Маршака г. Заволжье,им. С. Я. Маршака
Жешартская библиотека им. С. А. Попова,им. С. А. Попова
Черновская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 10 им. С. А. Есенина,им. С. А. Есенина
Центральная городская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Библиотека № 19 им. Ф. М. Достоевского. Отдел детских инициатив,им. Ф. М. Достоевского
Белохолуницкая детская библиотека им. Н. И. Марихина,им. Н. И. Марихина
Кирилловская сельская библиотека им. Н. Б. Рачкова,им. Н. Б. Рачкова
Мухинская сельская библиотека им. В. А. Архипова,им. В. А. Архипова
Красноярская городская детская библиотека им. П. Бажова,им. П. П. Бажова
Алтайская краевая детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Библиотека им. Володи Ульянова,им. В. Ульянова
Дебесская районная библиотека им. С. П. Широбокова,им. С. П. Широбокова
Национально-краеведческая библиотека – филиал № 42 им. Ф. Шафигуллина,им. Ф. Шафигуллина
Набережночелнинский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Детский отдел им. В. В. Олефиренко с. Кагальник,им. В. В. Олефиренко
Центральная детская библиотека им. А. П. Гайдара г. Дивногорска,им. А. П. Гайдара
Библиотека-филиал № 10 им. А. П. Гайдара,им. А. П. Гайдара
Детская библиотека им. В. В. Бианки,им. В. В. Бианки
Никольская районная библиотека им. В. Беринга,им. В. Беринга
Красноярская городская библиотека им. Н. Чернышевского,им. Н. Чернышевского
Детско-юношеская библиотека – филиал № 1 им. В. И. Лихоносова г. Анапы,им. В. И. Лихоносова
Библиотека им. С. Я. Маршака г. Санкт-Петербурга,им. С. Я. Маршака
Детская библиотека № 3 им. И. А. Крылова,им. И. А. Крылова
Центральная городская библиотека им. Н. Байтерякова,им. Н. Байтерякова
Центральная библиотека им. Новикова-Прибоя,им. А. С. Новикова-Прибоя
Детская библиотека № 5 им. Е. Ф. Трутневой,им. Е. Ф. Трутневой
Детская библиотека им. А. С. Пушкина г. Константиновска,им. А. С. Пушкина
Детская библиотека им. Веры Чаплиной,им. В. Чаплиной
Подосиновская центральная библиотека им. А. А. Филева,им. А. А. Филева
Библиотека им. М. А. Шолохова г. Шахты,им. М. А. Шолохова
Библиотека № 4 им. А. А. Прокофьева,им. А. А. Прокофьева
Стрельская сельская библиотека – филиал им. В. Л. Волгина,им. В. Л. Волгина
Октябрьская библиотека им. Н. П. Гурьяновой,им. Н. П. Гурьяновой
Библиотека № 7 им. И. М. Ермакова,им. И. М. Ермакова
Вожгальская сельская библиотека им. Ф. И. Шаляпина,им. Ф. И. Шаляпина
Чистопольский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Софринская библиотека им. Ф. И. Тютчева,им. Ф. И. Тютчева
Библиотека им. Е. А. Никонова г. Нижнего Новгорода,им. Е. А. Никонова
Центральная городская библиотека им. Н. А. Некрасова,им. Н. А. Некрасова
Алтынайская сельская библиотека им. К. А. Некрасовой,им. К. А. Некрасовой
Яшкинская районная библиотека им. А. П. Саулова,им. А. П. Саулова
Межпоселенческая центральная районная библиотека им. П. И. Замойского,им. П. И. Замойского
Библиотека «Таврика» им. А. Х. Стевена – научная библиотека Центрального музея Тавриды,им. А. Х. Стевена
Шестаковская сельская библиотека им. А. П. Батуева,им. А. П. Батуева
Юрьевецкая городская библиотека им. Ф. С. Грибунина,им. Ф. С. Грибунина
Библиотека им. Н.А. Некрасова,им. Н. А. Некрасова
Цепочкинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 17 им. Ф. Ф. Павленкова с. Фоки,им. Ф. Ф. Павленкова
Центральная библиотека им. А. С. Пушкина г. Старый Оскол,им. А. С. Пушкина
Центральная городская библиотека им. Н. К. Крупской г. Тамбова,им. Н. К. Крупской
Центральная городская детская библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Историко-краеведческая библиотека им. И. И. Василёва,им. И. И. Василёва
"Центр семейного чтения им. М. Трубиной, филиал № 4",им. М. Трубиной
Детская библиотека им. Афанасия Никитина,им. Афанасия Никитина
Центральная городская библиотека им. А. П. Платонова (абонемент),им. А. П. Платонова
Центральная городская детская библиотека им. Ю. Гагарина,им. Ю. А. Гагарина
Волгоградская областная универсальная научная библиотека им. М. Горького,им. М. Горького
Библиотека № 10 им. А. П. Гайдара,им. А. П. Гайдара
Библиотека-филиал им. В. Г. Короленко,им. В. Г. Короленко
Никольская поселенческая библиотека им. А. К. Филатова,им. А. К. Филатова
Специализированная детская библиотека № 28 им. А. А. Пластова,им. А. А. Пластова
Библиотека № 4 им. М. Г. Исаковой,им. М. Г. Исаковой
Белоевская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. Л. Н. Толстого г. Дзержинска,им. Л. Н. Толстого
Библиотека им. А. Т. Твардовского г. Гвардейска,им. А. Т. Твардовского
Рудничная городская библиотека им. Л. А. Сафронова,им. Л. А. Сафронова
Центральная детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Модельная библиотека им. К. Аухатова с. Старый Курдым,им. К. Аухатова
Центральная библиотека им. В. В. Маяковского г. Котовска,им. В. В. Маяковского
Библиотека им. Н. Носова г. Новочебоксарска,им. Н. Н. Носова
Центральная детская библиотека им. З. Космодемьянской,им. З. Космодемьянской
Библиотека-филиал № 7 им. Гайдара г. Орска,им. А. П. Гайдара
Центральная библиотека им. Героя Советского Союза А. Н. Пайкова п. Воскресенского,им. А. Н. Пайкова
Долинская городская библиотека им. Е. Д. Лебкова,им. Е. Д. Лебкова
Центральная детская библиотека им. Б. С. Рябинина,им. Б. С. Рябинина
Модельная библиотека № 11 им. Л. С. Абдуллиной,им. Л. С. Абдуллиной
Городищенская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 22 им. И. А. Бунина,им. И. А. Бунина
Детская библиотека № 1 им. В. Е. Сорочкина г. Брянска,им. В. Е. Сорочкина
Библиотека семейного чтения им. В. Давыдова-Анатри г. Новочебоксарска,им. В. Давыдова-Анатри
Библиотека-филиал № 10 им. А. С. Пушкина,им. А. С. Пушкина
Хвалынская межпоселенческая центральная библиотека им. С. С. Наровчатова,им. С. С. Наровчатова
Борковская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная библиотека им. Н. В. Гоголя г. Александрова,им. Н. В. Гоголя
Библиотека им. С. А. Есенина г. Шахты,им. С. А. Есенина
Некоузская центральная библиотека им. А. В. Сухово-Кобылина,им. А. В. Сухово-Кобылина
Библиотека № 16 им. А. М. Горького г. Саранска,им. А. М. Горького
Усть-Вымская библиотека им. Н. М. Дьяконова,им. Н. М. Дьяконова
Детская библиотека № 21 им. С. К. Устинова г. Иркутска,им. С. К. Устинова
Городская библиотека № 4 им. С. Есенина п. Дубинино,им. С. А. Есенина
Библиотека семейного чтения и досуга им. С. Я. Маршака,им. С. Я. Маршака
Центральная детская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Центральная межпоселенческая библиотека им. В. В. Юхнина с. Объячево,им. В. В. Юхнина
Железногорская межпоселенческая библиотека им. Н. М. Перовского,им. Н. М. Перовского
Центральная районная библиотека им. Н. В. Гоголя г. Санкт-Петербурга,им. Н. В. Гоголя
Библиотека для детей им. В. П. Астафьева г. Барыша,им. В. П. Астафьева
Детский информационный центр им. В. Чаплиной,им. В. Чаплиной
Центральная библиотека им. М. Ю. Лермонтова г. Тихорецка,им. М. Ю. Лермонтова
Приморская краевая библиотека им. А. М. Горького,им. А. М. Горького
Иркутская областная библиотека им. И. И. Молчанова-Сибирского,им. И. И. Молчанова-Сибирского
Библиотека им. В. М. Шукшина г. Новочеркасска,им. В. М. Шукшина
Библиотека-филиал № 1 им. П. А. Павленко,им. П. А. Павленко
Детская библиотека им. А. М. Береснева г. Кемерово,им. А. М. Береснева
Библиотека-филиал № 2 им. Н. Островского г. Туапсе,им. Н. А. Островского
Библиотека-филиал № 14 им. А. С. Пушкина г. Оренбурга,им. А. С. Пушкина
Библиотека-филиал № 11 им. В. В. Маяковского,им. В. В. Маяковского
Белоярская библиотека им. Г. Г. Кушникова,им. Г. Г. Кушникова
Воронежская областная специальная библиотека для слепых им. В. Г. Короленко,им. В. Г. Короленко
Красноярская городская библиотека им. А. Черкасова,им. А. Т. Черкасова
Центральная городская библиотека им. А. С. Пушкина г. Симферополя,им. А. С. Пушкина
Библиотека им. М. Горького г. Лесосибирска,им. М. Горького
"Библиотека им. В. М. Комарова, филиал № 6",им. В. М. Комарова
Библиотека № 44 им. В. Г. Короленко (филиал № 2),им. В. Г. Короленко
Специализированная библиотека № 22 им. М. Ю. Лермонтова г. Ульяновска,им. М. Ю. Лермонтова
Тугулымская центральная районная детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Библиотека семейного чтения им. М. Горького,им. М. Горького
Центральная районная библиотека им. А. С. Пушкина г. Санкт-Петербурга,им. А. С. Пушкина
Центральная городская библиотека им. А. С. Пушкина г. Клинцы,им. А. С. Пушкина
Детская библиотека им. Мусы Джалиля г. Малая Вишера,им. М. Джалиля
Детская библиотека им. А. С. Пушкина п. Сосьва,им. А. С. Пушкина
Центральная библиотека им. В. Т. Слипенчука с. Черниговка,им. В. Т. Слипенчука
Библиотека-филиал № 3 им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Октябрьская сельская библиотека-филиал им. И. А. Наговицына,им. И. А. Наговицына
Центральная библиотека им. А. С. Пушкина г. Ногинска,им. А. С. Пушкина
Библиотека-филиал им. М. Джалиля – Центр татарской культуры и литературы,им. М. Джалиля
Центральная библиотека им. С. И. Шуртакова г. Сергача,им. С. И. Шуртакова
Библиотека № 1 им. Н. А. Островского,им. Н. А. Островского
Библиотека № 1 им. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Центральная городская детская библиотека им. Гайдара,им. А. П. Гайдара
Библиотека-филиал № 3 им. Шевченко,им. Т. Г. Шевченко
Модельная библиотека-филиал им. В. В. Маяковского,им. В. В. Маяковского
Себежская центральная районная библиотека им. И. А. Бунина,им. И. А. Бунина
