corpus,content,n_syllables,duration
Khislavichi,"Надо и работать физически, надо и головой думать.",18,3.310999999999922
Khislavichi,"И убили они его, там могила его есть , мы всё в детстве за ней ухаживали.",26,4.031999999999925
Khislavichi,"училась на агронома, агрономом тут работала, ну.",18,3.40300000000002
Khislavichi,"что вот с п= с помощью, обратились с просьбой,",11,3.6500000000000057
Khislavichi,И гора тут Лопачёва.,8,1.4130000000000005
Khislavichi,"и знают уже , кто такая в деревне есть.",13,4.300000000000011
Khislavichi,"Чтоб что-то такое было, нету, блюда",12,3.1649999999999636
Khislavichi,"На улицу его позовите, он  троху такой, правда,",17,3.109999999999957
Khislavichi,Многие уже работают в Мираторге.,13,2.342999999999961
Khislavichi,забеременели и родили детей.,12,1.7299999999999898
Khislavichi,И город-герой Вязьма.,7,1.3319999999999936
Khislavichi,Две фермы.,3,0.9440000000000026
Khislavichi,"и раны мне эти , надо было лечить.",12,2.269999999999982
Khislavichi,Господи! Вот сюда.,6,1.8050000000000068
Khislavichi,Ну.,1,0.49800000000000466
Khislavichi,"Я в колхозе Борец,",6,1.42999999999995
Khislavichi,"ну, за быками станет,",7,1.6400000000000148
Khislavichi,Вот.,1,0.4499999999999318
Khislavichi,Скорей всего ничего.,7,1.2110000000000127
Khislavichi,обычная еда.,6,1.0639999999999643
Khislavichi,"Маленькие, конечно, там сотки у них есть.",13,2.816000000000031
Khislavichi,Вот.,1,0.6129999999999995
Khislavichi,Из Борца.,3,0.6379999999999981
Khislavichi,В крыницу спускались к Сожу?,8,1.67899999999986
Khislavichi,Вот через Сож от нас.,6,1.38900000000001
Khislavichi,Шапортовы.,4,1.087999999999994
Khislavichi,"Да мамина, пожалуй, свадьба была, как  и моя,",15,2.5879999999999654
Khislavichi,С девяносто второго года мы вышли в фермеры самые первые в районе.,24,3.9289999999999736
Khislavichi,"сироты они  тут были, Михеевы.",12,2.1799999999999784
Khislavichi,"Ну вот жёлтые такие копейки раньше, медь, медные, медные.",20,4.1159999999999854
Khislavichi,"Всё это есть, для скота.",7,1.8100000000000025
Khislavichi,Больше нету.,4,0.7330000000000609
Khislavichi,"Вот, хозяйство держали,",7,1.7800000000000011
Khislavichi,Не пропустили.,5,1.1369999999999436
Khislavichi,Вот так.,2,0.9850000000001272
Khislavichi,"Ну я хочу сказать, что Лопачи эти  очень оправдывают своё это древнее прозвище.",29,4.3700000000000045
Khislavichi,Сын не захотел квартиру,8,1.80499999999995
Khislavichi,"Ну конечно, это легенды.",9,1.4180000000000064
Khislavichi,"Ну где-то лет тридцать назад,",8,1.785000000000082
Khislavichi,"жёлтые, чистые.",6,1.5699999999999363
Khislavichi,"делать антибиотики,",8,1.589999999999975
Khislavichi,"ну не на машинах ездили за моей мамой, на конях.",17,3.086999999999989
Khislavichi,Приезжали в сваты ко мне.,8,1.6330000000000382
Khislavichi,"Тут вот через сад, прямо пойдёте.",10,2.134999999999991
Khislavichi,"и они,",3,1.0999999999999943
Khislavichi,"У нас тут кругом много же разрушилось колхозов, их нету уже, всё.",21,3.759999999999998
Khislavichi,всё посрезали.,5,1.0300000000000296
Khislavichi,"Проходили вы, наверное, плач Ярославны.",14,2.740000000000009
Khislavichi,завезли всё-таки они  в Хиславичи иконы.,15,2.6280000000000427
Khislavichi,"Как никогда. А нынче не, они  через год родят.",15,2.9080000000000155
Khislavichi,Ти выбрал что-нибудь? А? Бери!,9,2.234000000000009
Khislavichi,"Да, да, да, да, да.",5,1.2899999999999636
Khislavichi,занимается растениеводством только он .,14,2.475999999999999
Khislavichi,"Вон там  живёт ещё баба Надя такая, и тоже она  вам может много чего рассказать.",28,4.981000000000051
Khislavichi,"Да, вот, и сюда пойдем и всё, ага.",11,2.4809999999999945
Khislavichi,"Ну а вы молоко, будете вы уже ехать с Хиславич, вы можете уже ко мне не заезжать, вон там памятник, свернете коло памятника,",43,6.676000000000016
Khislavichi,"И тоже, вы у всех спрашивайте, что вы хотите знать.",16,4.137000000000057
Khislavichi,Косит. Там она  живёт.,7,2.733000000000004
Khislavichi,"Иди выбирай! Выбирай любое, ройся  там, копайся, что захочешь, то и бери.",25,4.617000000000001
Khislavichi,"поехали в сельсовете, расписались,",12,2.3670000000000755
Khislavichi,Уже давно.,4,0.6789999999999736
Khislavichi,"Двухэтажная школа там была, до войны она  построенная.",20,3.56899999999996
Khislavichi,Ну сейчас сельсоветы ухаживают.,12,2.4189999999999827
Khislavichi,"Ну я не знаю, маленьких детей моют , девочек,",15,2.953000000000003
Khislavichi,"Познакомились на танцах,",8,1.2480000000000473
Khislavichi,"Я, я не узнала",6,1.1169999999999618
Khislavichi,"церковь  эту построили,",8,1.4190000000000396
Khislavichi,Ну.,1,0.7149999999999181
Khislavichi,"Ну не пожалели, живём сами, работаем на себя.",17,3.6689999999999823
Khislavichi,"Нашли, ну дак то это-то было не серебро, Лена.",16,2.935999999999978
Khislavichi,"выражение такое, в моей там местости - скоблить бульбу.",18,2.98599999999999
Khislavichi,Там,1,0.7000000000000028
Khislavichi,Ну если бы нога не болела б держали.,13,1.933999999999969
Khislavichi,Многие работают в колхозе.,10,1.9809999999999943
Khislavichi,"Уже в районе остался,",8,1.97099999999989
Khislavichi,"Вот бульбу я чистила, бульба,",9,1.849999999999966
Khislavichi,Рядом Шипы.,4,1.410000000000025
Khislavichi,Ихные бабушки ещё видели всех.,12,2.092999999999961
Khislavichi,"Это уже тут даже не знаю, что это, в школе мы проходили,",20,4.867999999999995
Khislavichi,"жених за мной приехал на роспись,",10,1.9909999999999857
Khislavichi,"Ну, там они в частном доме.",8,1.7709999999999582
Khislavichi,"И говорит, все стоим слухаем, кто где помёр.",14,2.447999999999979
Khislavichi,"В де=, тысяча девятьсот девяносто девятом мы вот",16,3.2749999999999773
Khislavichi,Ну про что историю?,7,1.183999999999969
Khislavichi,"Вот к небу вот будто бы свеча горит, большая свеча.",16,2.935999999999922
Khislavichi,"уже не веник, а потом голень,",10,1.8499999999999943
Khislavichi,был связан с партизанским отрядом.,10,3.8319999999999936
Khislavichi,"да и, считай, так, вот.",6,1.530999999999949
Khislavichi,"Животны=, эти , зверьки такие.",10,2.590000000000032
Khislavichi,"Там её и земель было много, и сад, здоровый большой сад, более этого.",24,3.63900000000001
Khislavichi,Про Лопачёву гору?,7,1.3249999999999886
Khislavichi,"И вообще я агроном,",8,1.1209999999999951
Khislavichi,"Закрыли, икона у нас там Божьей Матери,",14,2.3729999999999905
Khislavichi,"Садитесь, посидите, ещё дождь лупит ладный.",14,2.804000000000002
Khislavichi,В нашем районе.,5,1.3059999999999832
Khislavichi,говорю бульба.,5,0.9550000000000408
Khislavichi,Решили ставить церковь .,7,1.3950000000000389
Khislavichi,"А икону эту, когда  её разгромили, эту церковь ,",18,2.743000000000052
Khislavichi,"сверстники, ровесники и родители не знали объяснения этого названия.",27,4.0919999999999845
Khislavichi,Там вам точно эта Валентина Владимировна расскажет всё-всё.,20,3.818999999999989
Khislavichi,Филологи будете. Это интересно.,13,3.7079999999999984
Khislavichi,Вот.,1,0.6430000000000291
Khislavichi,Всё дорого.,4,0.9710000000000036
Khislavichi,Обычно.,3,0.7039999999999509
Khislavichi,"это предложение, я вам по-своему сказала.",16,3.605000000000018
Khislavichi,Да?,1,0.3759999999999763
Khislavichi,"Но её собираются восстанавливать, там уже",16,2.2789999999999964
Khislavichi,Маленькая ещё.,6,1.1689999999999827
Khislavichi,"мой отец был из соседней деревни с мамой,",13,3.6509999999999536
Khislavichi,"Все, все войны сдерживает Смоленск, сдерживал.",13,2.94500000000005
Khislavichi,Вот.,1,0.5870000000000175
Khislavichi,Ну.,1,0.3400000000000034
Khislavichi,Ну.,1,0.5479999999999996
Khislavichi,когда  мы поженились.,7,1.2019999999999982
Khislavichi,Ти это она так вам что-то делала? Плакали вы от неё.,19,3.143000000000029
Khislavichi,"Такие, эти  обряды и сечас.",11,2.65199999999993
Khislavichi,"ходили такие, записывали народный фольклор, может, даже с вашего института.",27,4.20699999999988
Khislavichi,отчёт надо было.,6,1.54099999999994
Khislavichi,в прошлом и запрошлом веках.,8,2.0810000000000173
Khislavichi,"записываются всякие чудеса,",12,1.5499999999999972
Khislavichi,"Врачи говорят, операцию пока не делай, ходи до последнего.",22,4.559000000000026
Khislavichi,и...,1,1.3400000000000016
Khislavichi,"И меня растила старая бабушка,",12,2.007999999999982
Khislavichi,Древний город.,4,1.228999999999928
Khislavichi,это был колхоз Борец.,7,1.490000000000002
Khislavichi,"Ну и на второй день,",6,1.044999999999959
Khislavichi,Тоже душистые.,6,1.2379999999999427
Khislavichi,И с мужем так.,4,1.1659999999999968
Khislavichi,Заниматься частной собственностью.,10,1.899000000000001
Khislavichi,Бычок.,2,0.6970000000000027
Khislavichi,всяких помещиков,6,1.448000000000036
Khislavichi,ну.,1,0.4399999999999409
Khislavichi,Вот так горела она .,7,1.035000000000082
Khislavichi,И могила его есть  на кладбище тут.,12,2.372000000000014
Khislavichi,предоставлял колхоз жильё.,8,2.1380000000000337
Khislavichi,"Тяжелое, всё делать надо.",9,2.4540000000000077
Khislavichi,"закрылся вот в перестройку, не пережил.",12,2.415999999999997
Khislavichi,"Там где-то  будет и мать-и-мачеха под горою,",15,2.522999999999911
Khislavichi,"Это тут  были такие, Лопачи.",11,2.880000000000001
Khislavichi,"Ну таких, простых.",5,1.740000000000002
Khislavichi,"на тело не её подивится, что сытая корова,",17,3.6000000000000227
Khislavichi,"Ну, приехали,",5,1.7340000000000373
Khislavichi,Всё это ведёт.,5,1.0369999999999209
Khislavichi,"прадеды, деды,",5,1.1269999999999527
Khislavichi,"Ну, работали.",5,0.9629999999999654
Khislavichi,Полностью.,3,0.77800000000002
Khislavichi,Это была ласка.,6,1.2299999999999611
Khislavichi,"В войну, ну.",3,1.4359999999999786
Khislavichi,"Его ещё помнят старухи наши, этого деда.",16,2.4710000000000036
Khislavichi,Это больше ста лет им.,7,1.3190000000000737
Khislavichi,"В крыницу туда  воды ходите, не?",11,1.9729999999999563
Khislavichi,"Не знают, я в своей церкви, в этой хиславичской, спрашивала года три назад.",23,4.70799999999997
Khislavichi,"Ай, ну какие  то ещё бывают, в нашем тут обиходе?",18,3.480000000000004
Khislavichi,"всё, там  им капут.",5,1.2450000000000043
Khislavichi,Это Бычок.,4,0.936000000000007
Khislavichi,"Тётя моя была такая набожная женщина, она , она  точно знала, как , как она  называлась, но я...",34,6.050000000000068
Khislavichi,она  вот тут вот за садом.,8,1.4699999999999136
Khislavichi,Там глубокий такой овраг.,8,1.6739999999999782
Khislavichi,Да.,1,0.4089999999999918
Khislavichi,Жили? Лопачи эти ?,7,1.9249999999999543
Khislavichi,Я сюда замуж пришла.,7,1.4960000000000022
Khislavichi,"В сотках не понимаете, конечно.",11,1.759999999999991
Khislavichi,"Всё, пошли, или дальше куда-нибудь , к старухам ходи, дай покажу.",20,3.3969999999999345
Khislavichi,Ну.,1,0.4500000000000455
Khislavichi,Немцы тут стояли везде.,8,1.518000000000029
Khislavichi,"Раня я лечила, ветиринарая вот мазь,",14,2.7100000000000364
Khislavichi,это где-то  месяца за два до свадьбы.,12,2.1100000000000136
Khislavichi,"дуже такая знаменитая,",10,1.802000000000021
Khislavichi,Ну.,1,0.41200000000003456
Khislavichi,"До Москвы не дали дойти,",8,1.8579999999999472
Khislavichi,Вот.,1,1.1100000000000136
Khislavichi,некрашеная.,5,1.13900000000001
Khislavichi,Выращивает хлеб.,6,1.3500000000000227
Khislavichi,"Потом уже  у нас школа была построена после войны,",18,2.908999999999992
Khislavichi,"Ну это ж всё неправда, наверное, было.",13,2.3500000000000014
Khislavichi,Вот они  со своего детства всё помнят и всё вам расскажут.,18,3.5999999999999943
Khislavichi,"Это до меня не дошло спросить, теперь уже их давно нету никого.",22,3.90199999999993
Khislavichi,Ну архив там тоже где-то  есть наш.,10,3.5
Khislavichi,тоже такой обряд.,6,1.1750000000000682
Khislavichi,"и в школу ходят в Смоленске,",8,3.025000000000034
Khislavichi,"А вну=, а внуки уже, конечно, в сад",11,2.055999999999983
Khislavichi,Откуда могут дать данные,9,1.4710000000000036
Khislavichi,"А мы, когда-то  в девяносто втором там, девяносто третьем выходили",22,4.735000000000014
Khislavichi,А к тем старым ти ходили вы вон там ?,11,2.2060000000000004
Khislavichi,И всех своих там  земляков.,8,1.852999999999952
Khislavichi,"Она , во-первых, была деревянная,",12,1.8899999999999864
Khislavichi,Нет.,1,0.4389999999999646
Khislavichi,"Угу, угу.",4,0.9809999999999944
Khislavichi,"тоже плодились,",5,1.0230000000000246
Khislavichi,Поля пашут механизаторы.,10,2.2579999999999956
Khislavichi,"Она  вот тут  против,",6,1.2440000000000282
Khislavichi,"И они  их поразмахали, вон один здесь балбес спился.",17,2.9420000000000073
Opochka,Там раньше жил милиционер.,9,3.3360000000000127
Opochka,Вот. А ездить ко мне не хотят.,9,4.042999999999893
Opochka,Вика.,2,1.26299999999992
Opochka,Дочка там в Испании замуж вышедши.,12,3.9930000000001655
Opochka,Никого нет.,4,1.974999999999909
Opochka,"Мы с ним идём по городу, а мужчина говорит: ""Сынок, что ты сделал, что тебя с границы отпустили?",31,9.349999999999907
Opochka,"А Матюшкино - это там, конечно, и магазин, и сельсовет был, а сейчас-то уже, считай, ликвидирован в Матюшкине.",37,11.093000000000018
Opochka,Это пограничные собаки такие.,13,3.088999999999942
Opochka,"Под поветями, в хлеву дрова , в дровяннике дрова .",15,4.31899999999996
Opochka,"Давление, сердце.",6,3.04300000000012
Opochka,Ногам больно  ходить.,6,2.0599999999999454
Opochka,Сейчас дачники приехавши в Серове там.,13,5.364000000000033
Opochka,Ой.,1,0.9890000000000329
Opochka,Помёрзли.,3,1.7200000000000273
Opochka,А.,1,0.5160000000000196
Opochka,Ну там заросши всё.,6,2.5020000000000095
Opochka,"Не то поколение, сынок. Надо прямо говорить - я баба старая, век прожила.",26,7.204999999999927
Opochka,Та  дорога называется село. А эта дорога - гора.,19,6.485000000000127
Opochka,"И эта, дочка осталши, мать помёрла тоже, вот тут в клубе жила.",20,8.391000000000076
Opochka,"А деревня - если от мосту начинается, Барабаны, я конец Барабаны. Начинается Серово.",33,12.324999999999932
Opochka,"И вот, этот сосед косил всё время.",11,5.101000000000113
Opochka,Теперь всё техника.,6,2.5779999999999745
Opochka,"А теперь сама не могу и некому сажать, и некому жить в этом доме.",23,8.175000000000182
Opochka,Вот ещё на горе тут.,7,2.9050000000002
Opochka,Отслужил два году.,6,2.2309999999999945
Opochka,"А это  старая яблоня, кое-где и яблочко.",16,4.41800000000012
Opochka,"Там-то и людей - может, дачники какие и есть сейчас.",17,4.8419999999999845
Opochka,За этот литр я платила двести рублей.,12,3.8530000000000655
Opochka,Вот рядом сосед - в доме вода у его.,12,5.168999999999869
Opochka,Ранетка там будет.,6,3.298999999999978
Opochka,Огород попросила - выкосили соседи.,14,4.378000000000043
Opochka,"Эти  берёзы даже не знаешь, кто их посадил.",15,3.628000000000157
Opochka,"Ну, он собирался первого приехать.",12,3.4049999999999727
Opochka,Ну вот немного пройдёте.,8,3.3179999999999836
Opochka,"Ну пожалуйста, любому рассказывай.",12,3.962999999999738
Opochka,"А потом старуха живёт, цыганка.",11,3.4710000000000036
Opochka,"Конечно, водку пили, не забывали.",12,3.891999999999826
Opochka,"С разных деревень. Староверы - с этим = нашим русским. Такой  ж парень, только числятся они староверы.",30,11.27800000000002
Opochka,У нас и было = были тут. И сейчас цыгане у нас есть.,17,4.245999999999867
Opochka,Тут он  сразу с шоссейной этот  дом.,10,4.1329999999999245
Opochka,Вот так.,2,1.7180000000000746
Opochka,"А там есть кто, в Кадникове?",8,2.4739999999999895
Opochka,"Потом ходят, где пристановятся: там пляшут девчата, гармонь играет.",21,8.31899999999996
Opochka,"А, попробуй сходить - комары едят - набрать.",13,6.463000000000193
Opochka,Вот у меня пенсия трудовая. Какая трудовая?,18,3.981999999999971
Opochka,А я даже не знаю.,7,2.8299999999999272
Opochka,А кто он ?,3,2.336999999999996
Opochka,"То они перешли в Пуршево, там купили.",13,4.2970000000000255
Opochka,С реки возили воду в баню .,9,4.639999999999873
Opochka,А я осталась.,5,1.3690000000000282
Opochka,И домик хороший был.,7,2.2029999999999745
Opochka,"На финской, наверно.",6,1.69399999999996
Opochka,Вот пришла скорая.,6,3.189000000000007
Opochka,"Ну, по ярманке, по ярманке как: вот, в деревнях.",14,5.105000000000018
Opochka,"Мужик с женой <женкой> ды парень один, и всё.",13,3.6359999999999673
Opochka,"Там народу нету, деревня осталши и всё.",14,4.645999999999958
Opochka,А теперь не.,4,3.31899999999996
Opochka,"А там слыхать, как мы поём.",8,2.475999999999999
Opochka,А потом уже клуб стали ставить. Тогда уже собирались в клуб.,19,7.514000000000124
Opochka,"А мы в оккупации были, нам давалось на день сотку лопатой вскопать.",22,5.6609999999999445
Opochka,"Тут вот на горе были, а потом вот так пойдёт до конца.",17,4.742999999999995
Opochka,Сухо.,2,1.410000000000082
Opochka,"Так не, ты сам попробуй заработать. Не.",12,4.456000000000017
Opochka,На второй день я мотыжу картошку - кто-то толканул меня.,18,5.643000000000029
Opochka,А.,1,0.8079999999999927
Opochka,Самому неохота.,7,1.8969999999999343
Opochka,Галя Жукова.,5,2.6539999999999964
Opochka,"Они в этот дом и не приезжают никогда, и не продают - пусть он гниёт.",23,7.754000000000133
Opochka,Ему тоже семьдесят с лишним.,9,3.474999999999909
Opochka,"Выборгский район, за Ленинградом.",10,4.046000000000049
Opochka,А докуда вы тут будете?,9,2.2799999999999727
Opochka,Ну могила одна.,6,3.044000000000324
Opochka,Парни и девчата отдыхали.,10,6.413000000000011
Opochka,Там барыня жила.,6,2.255000000000109
Opochka,"Если не уедет, так увидите его.",13,4.910000000000025
Opochka,"Хорошо, что хожу.",6,1.4949999999999903
Opochka,"Гармонь играет, песни поют. Не понравится тебе моя песня - подерутся.",24,7.581000000000131
Opochka,А теперь привыкли - в домах проводят воду.,13,5.307000000000244
Opochka,И хоронят их обычай свой.,9,5.0750000000000455
Opochka,"На ярманки ходили, на ярманке знакомились.",15,6.014999999999873
Opochka,"Ну, приезжают цыгане.",8,2.9320000000000164
Opochka,А у соседа две коровы.,9,3.025000000000091
Opochka,Больше там деревень нету.,8,2.222000000000037
Opochka,Автобус останавливался.,9,4.135000000000218
Opochka,Их две - вот за садом были навязана. А жарко - домой берёт.,19,6.1170000000000755
Opochka,Раньше я там жила.,6,1.977000000000004
Opochka,А у нас какие свадьбы были.,10,3.286000000000058
Opochka,А эта деревня длится считай полный километр.,15,5.388000000000005
Opochka,"Давай, Нин,споём.",5,2.275000000000091
Opochka,"От города едешь - дорога до самого лагеря, до самого памятника пойдёт.",26,7.173000000000229
Opochka,Тут я прожила пятьдесят восемь лет.,11,3.1110000000000184
Opochka,"Вот сегодня была скорая пришедши, сделали укол и уехали теперь на неделю.",28,7.423999999999992
Opochka,Мой огород и ещё огород.,10,3.1769999999999072
Opochka,Местная.,3,1.1380000000000337
Opochka,Где?,1,1.0340000000001055
Opochka,"А второй дом налево - мужик с женой , Таня-Ваня.",15,5.2140000000000555
Opochka,Вот летом дачники приезжают.,10,3.6020000000000323
Opochka,"Я думала, был в Коровкине, так может видишь.",14,4.2949999999999875
Opochka,Если не понравилось - и задеремся. Вот так.,14,4.445999999999913
Opochka,И всё.,2,1.0679999999999836
Opochka,Фотокарточку прислали мне мою.,11,3.4029999999999987
Opochka,"А мы копаемся, нам по шестнадцать лет всего было.",16,5.255999999999972
Opochka,Дрова  были сухие. На улице  переволочила.,17,6.123000000000047
Opochka,"В первом доме, ну это , только на пенсию ушедши.",16,5.451000000000022
Opochka,А народу в Барабанах - вот я и ещё одна. А это дачники.,21,7.775000000000091
Opochka,Это норма.,4,1.3640000000000327
Opochka,"И там, наверное, с километр надо идти пешком.",15,3.9500000000000455
Opochka,А племянник вот года четыре лето <нрзб>.,12,4.852000000000089
Opochka,А.,1,0.8079999999999927
Opochka,Ой-ой-ой.,3,1.9210000000000491
Opochka,Бодро.,2,1.0829999999999984
Opochka,Хорошо.,3,0.8079999999999998
Opochka,"Думаю, выйду я на воздух.",9,4.128999999999991
Opochka,"А, теперь, может, дачники там?",9,2.923999999999978
