corpus,content,n_syllables,duration
Khislavichi,"И бураки сеяли и брюкву для коров, ой.",14,3.980000000000004
Khislavichi,А где?,2,0.5910000000000082
Khislavichi,Не.,1,0.4259999999999877
Khislavichi,"Мне надо было матке пособлять всё делать, и в поле, и дома.",19,6.823999999999955
Khislavichi,"Да, да, вот, ещё есть ,",6,4.846000000000004
Khislavichi,Дык молотит комбайн.,6,2.180000000000007
Khislavichi,"Ну она  тоже сюда , она  давно уже сюда  переехала.",20,4.934000000000026
Khislavichi,"Ну надо всеми можно делать, какой  вход есть , так и сделать.",17,5.168999999999983
Khislavichi,"Да, да, да.",3,1.2860000000000014
Khislavichi,Не.,1,0.49500000000000455
Khislavichi,"Да, колхозные пастухи, да.",9,2.294999999999959
Khislavichi,"На лугу тут , в лес не гоняют, тут по лугу.",13,3.323999999999955
Khislavichi,"Лучок, ну такой,",5,1.7059999999999604
Khislavichi,"Ну я ж говорили, приучали ход= все кучей,",14,4.006999999999948
Khislavichi,"Ну дык они  вот ходят вот, придут, коло хат ходят, лягушечек этих ловят, они еще сидят в гнездах, не вылетели.",36,8.478000000000065
Khislavichi,Крутишься ты!,4,1.1039999999999992
Khislavichi,По почте присылают.,7,1.8079999999999927
Khislavichi,"Не, три раза в неделю.",7,2.9189999999999827
Khislavichi,"Косили, косами, простыми косами было.",14,3.5879999999999654
Khislavichi,"Ну дак. Дак как  летом выпустят, в поле пойдут, а тогда  раньше пригонят да и подоят. Вот она , то солнце, то дождичек.",36,8.990000000000009
Khislavichi,"Ну и все стоят тогда  дни два так, пока они  уже  обойдутся, тогда  по очереди.",27,6.7719999999999345
Khislavichi,"Ти есть  хорошая трава, ти нема, в пуне за зиму им надоедает стоять, так они ,",27,5.838999999999942
Khislavichi,"Из щавеля это, клевер.",8,1.9799999999999995
Khislavichi,"Ну она , кожура, только плёночка натянута эта и всё.",19,4.074000000000012
Khislavichi,Они  уже  дома.,6,1.1549999999999727
Khislavichi,Угощают тогда  уже их.,9,1.6740000000000066
Khislavichi,"В поле стоять, а то ти дождь, ти что, стой,",11,5.822999999999979
Khislavichi,"ходили всё, по магазинах ездили, товар этот  купляли, шили тогда .",23,5.566000000000031
Khislavichi,Кто из музыкой.,5,1.3300000000000125
Khislavichi,"Подторни эти  соски и всё. И то замариваются, подвозчики привезут в сарай эту...",28,7.920000000000002
Khislavichi,"Ну и нехай, нехай стоят так!",9,2.440000000000012
Khislavichi,Раньше было много.,6,1.191000000000031
Khislavichi,"Свету нема, они  не доют тогда  коров вообще, пока пока свет.",21,4.469999999999999
Khislavichi,"Да, да.",2,0.8020000000000209
Khislavichi,Кто её ведает.,6,1.2870000000000346
Khislavichi,Угу.,2,0.7210000000000036
Khislavichi,"Этот , а сейчас всё техникой, не надо ничего.",15,3.691000000000031
Khislavichi,"Ну это. Её Нин=, Нинкой зовут, да, Нинкой.",13,6.102999999999994
Khislavichi,Старики.,3,1.0879999999999654
Khislavichi,Тоже померли.,5,1.6610000000000014
Khislavichi,"задумала что там , дык этот ,",9,3.993000000000052
Khislavichi,Да.,1,0.4710000000000037
Khislavichi,"как  оборку и ведро с водой, а ты станешь открывать и в это, в это прямо.",23,5.494000000000028
Khislavichi,Тоже.,2,0.5300000000000864
Khislavichi,бороны начапливаешь и ездишь.,11,2.9050000000000296
Khislavichi,На Крещение.,5,1.1750000000000114
Khislavichi,"от них, как  хватят бегом, и только были, ты уже  отзади идешь,",20,5.006999999999948
Khislavichi,"Я кинула свой участок, я вот только на огороде вот трозу бульбы этой посеяла.",28,6.850000000000023
Khislavichi,"Ну дают троху это, пенсионерам, на пай.",14,4.95
Khislavichi,"Нема зародков, и такие и всё.",11,2.9209999999999923
Khislavichi,"три, три бороны.",5,1.7139999999999986
Khislavichi,"Держали, и свиней, и коров, и овец, всё было, а сейчас нет.",19,5.941000000000031
Khislavichi,"Ну это есть  которые тут  уже жили, старые которые дык.",21,4.4780000000000015
Khislavichi,убирали всё и...,6,2.191000000000031
Khislavichi,Чтоб ложилась эта гречиха.,9,2.7789999999999964
Khislavichi,Лучок как-то  называли они .,10,2.3969999999999914
Khislavichi,"Как  дуга, от= и к пятке, от мыса и к пятке приделывали, ну там, они  ж натягивали.",27,7.161999999999978
Khislavichi,"Раньше не так, как  сейчас, только это, овёс,",13,5.522000000000048
Khislavichi,Ну бороны.,4,1.1990000000000125
Khislavichi,У-у.,2,0.5
Khislavichi,Ну то  яйцо тогда  крупнейшее.,10,2.7309999999999945
Khislavichi,"Ну такие, есть  и чёрные, есть  и серые такие.",17,3.918999999999869
Khislavichi,"ужо  видишь, где проехали и рядом идёшь, везёшь их.",17,4.213000000000022
Khislavichi,Что они ? Ну.,4,1.808999999999969
Khislavichi,"приедешь, она  пошепчет по ветру, и проходит.",15,4.940999999999917
Khislavichi,"Они ж ломают тоже, дык, теперь ладно, не надо.",15,6.816000000000031
Khislavichi,"Угу, на Купалу.",6,1.252999999999986
Khislavichi,"Нынче обгородили, кругом, и каждый год поправляют.",17,4.183999999999969
Khislavichi,"И скот же был и всё, это сейчас уже, как  мы старые, дык ничего не держим.",24,5.778999999999996
Khislavichi,"Ну продавай их, если хочешь, а у кого скот дак, будут себе .",19,5.630000000000003
Khislavichi,"Это в том краю, туда  надо идти .",11,2.013999999999996
Khislavichi,То покачаются по грядах.,9,2.22199999999998
Khislavichi,"Да, колхоз был.",4,1.2800000000000011
Khislavichi,"Вон курица квакуха, она  ж кохает.",12,2.974000000000004
Khislavichi,"Может, что и умела, но мы ту= дуже туда , только что от змеи ходили туда  к ней.",26,5.947999999999979
Khislavichi,"Да не особо большая, тоже все. То поумирают,",17,3.6910000000000025
Khislavichi,"У нас же паев по семь гектаров, тогда  раньше там давали, ну и тут так само.",24,6.13
Khislavichi,Ноги-то у нее топают дык...,10,2.26400000000001
Khislavichi,"и пшеницу, и ячмень, и овёс, и гречиху,",14,4.669999999999959
Khislavichi,"Дык а чего они  будут плохо? Ну, не насобирала на шелуху, и всё.",23,4.244
Khislavichi,И вот так вот приделывали к косе.,11,2.2940000000000396
Khislavichi,комбайны эти .,5,1.6099999999999568
Khislavichi,Ну какое  название?,8,1.590999999999994
Khislavichi,У-у. Не.,3,2.3799999999999955
Khislavichi,не особо большая деревня.,10,2.109999999999985
Khislavichi,"Да, да.",2,0.7719999999999914
Khislavichi,Полвосьмого выгоняли.,8,2.2200000000000273
Khislavichi,"Ну какие  старухи, ну которые уже  на пенсии, ну и всё.",21,4.381999999999948
Khislavichi,"Теперь нам вот эту пенсию, за стаж этот  вычислили.",17,4.587999999999994
Khislavichi,Ну.,1,0.5720000000000027
Khislavichi,Да.,1,0.4710000000000037
Khislavichi,"Там, а тут  не.",4,1.625
Khislavichi,"А когда  руками делали, дык такие были молотилки.",19,6.639999999999986
Khislavichi,"И посеют, и распашут, и поскородят, всё.",14,7.78000000000003
Khislavichi,"Так она  и людям помогала, тогда  людям.",14,2.433999999999969
Khislavichi,"Тогда  в конторе стоял он  это, стояло в конторе уже.",18,4.700000000000003
Khislavichi,"Ноги не хотят ходить мои, дык я никуда , только за хлебои схожу в магазин, и всё.",27,5.587999999999994
Khislavichi,"Ничего не говорили, я родилась в Рудне, дык я ж говорю,",19,4.867999999999995
Khislavichi,Да.,1,0.7650000000000432
Khislavichi,"Там , только она  ти будет дома, не знаю.",13,3.2799999999999727
Khislavichi,"Что у нас? Ну, отдыхали.",8,2.0519999999999925
Khislavichi,Так что. Мне вам нечего говорить.,10,3.793999999999997
Khislavichi,"Вот почта как  ходит, дык письма как  были дак.",13,2.6619999999999777
Khislavichi,"Ну я тут  не знаю тоже дуже никого, я никуда сейчас вообще не хожу.",25,4.969999999999999
Khislavichi,"Бороны, запрягаешь тройку коней, в ряд, и...",13,4.183999999999969
Khislavichi,"Эти  много всё чего знают, а мы же...",12,2.850999999999999
Khislavichi,"Ну, всё. Я говорю, это вон к Ниночке, она  будет вот, Смирнова эта Нинка тоже.",26,7.116000000000042
Khislavichi,"Да, и там.",3,0.7919999999999732
Khislavichi,Да.,1,0.5660000000000309
Khislavichi,Это у нее хозяин из Жанвиля.,12,1.9670000000000416
Khislavichi,Ну и вот. Еще на Купала.,9,3.986999999999995
Khislavichi,"ну, по очереди, вот сегодня  моя очередь, я запрягаю коня,",22,5.191000000000031
Khislavichi,Вот как .,2,0.9779999999999518
Khislavichi,квакуха кохает.,6,1.453000000000003
Khislavichi,"Кто овец держит, тоже держали.",10,4.942000000000007
Khislavichi,Тоже был этот  колхоз.,7,1.4120000000000346
Khislavichi,"Да, тоже.",3,1.617999999999995
Khislavichi,"Правда, гречиху мужчины какие-то  делали такие как  круглые лотоки, прицапливали к косам.",32,6.176999999999964
Khislavichi,"дык, раз несет, а она  крутится у него в юбке  змея эта.",19,4.757000000000062
Khislavichi,А так...,2,0.6430000000000291
Khislavichi,"в Поныри, мы тут  близко.",7,2.065999999999974
Khislavichi,А.,1,0.7460000000000377
Khislavichi,Лучок этот  и так косили.,9,3.3969999999999914
Khislavichi,"Ну, дык это она  так казала. Дак никто туда не ходит, а зачем ходить в лес?",24,6
Khislavichi,"Не крутись, сучка!",5,1.63900000000001
Khislavichi,Поле пахали.,5,1.8530000000000089
Khislavichi,"У нас как  там по лесу ходили, тут они всё по лугах ходят, эти .",21,5.258000000000038
Khislavichi,"придешь, они вон, дома.",7,2.050999999999931
Khislavichi,А как  трава покажется.,8,1.8899999999999864
Khislavichi,Прицплены.,3,0.9630000000000224
Khislavichi,"Тогда  режет, своё мясо.",8,2.4560000000000173
Khislavichi,Да.,1,0.5219999999999914
Khislavichi,Угу.,2,0.6400000000001
Khislavichi,"Кто шьет, тогда  отдают тем, каб пошили.",12,3.36099999999999
Khislavichi,"Дык а чего там, если не живой?",10,2.149000000000001
Khislavichi,"Напашут, только что сами это собираешь, этой, копалка.",19,4.22999999999999
Khislavichi,"это всё. Моя тётка казала, что",11,3.381999999999948
Khislavichi,"Дык у нас пастухи были какие-то , вот пустят, и к Сожу выйдут,",20,5.903999999999996
Khislavichi,"Ну так неужели не доста= не застала, я и жала, и я жала, тоже.",23,6.043999999999983
Khislavichi,"Ну что? То частушки, как  кто.",8,3.0570000000000164
Khislavichi,"Да, комбайн молотит.",6,2.289999999999992
Khislavichi,Кто её ведает.,6,1.4849999999999568
Khislavichi,Ничего я не...,5,1.2889999999999873
Khislavichi,"А эта тут живёт, та моя племянница.",13,2.701000000000022
Khislavichi,Угу.,2,0.6299999999999955
Khislavichi,Сейчас есть всё что хочешь.,7,2.286999999999999
Khislavichi,И вспахивали поля эти  всё на конях.,13,3.625
Khislavichi,К косе приделывали. Вот коса.,10,3.1759999999999877
Khislavichi,"Наврное, мало.",5,1.1329999999998108
Khislavichi,"Не так как  раньше плугом напашут, а тогда  идут разрывают это всё. А сейчас",25,5.25
Khislavichi,"Два мальца этих, да я. Ну дык.",9,4.072999999999979
Khislavichi,Собираются ж кучей.,7,2.0960000000000036
Khislavichi,"Да, и лён, тоже так само, а сейчас ни лён ничего.",16,8.180000000000007
Khislavichi,"У нас тут  и во тут  не нанимают, всё свои.",14,4.02900000000011
Khislavichi,"Да, да. Да, каждый год.",6,2.3700000000000045
Khislavichi,Да.,1,0.4549999999999841
Khislavichi,"квакуху, дык они  ж не выведутся без зародков.",15,3.0260000000000034
Khislavichi,"Нет у того ходят, а там  не.",9,2.3610000000000184
Khislavichi,Да.,1,0.617999999999995
Khislavichi,"не гомонят по ру= по-белорусски, по-русски всё.",15,4.014999999999986
Khislavichi,"Да, да, это называют, если кур  жирно кормишь, много сыпя,",19,4.8870000000000005
Khislavichi,"Ну это там, может, где, кто будет знать.",11,4.955999999999989
Khislavichi,"Всё ушло , только жито да овёс.",10,5.822999999999979
Khislavichi,"Да, купалят, дык я же говорю, кого,",12,2.4669999999999845
Khislavichi,"А сейчас что? У меня вон пять курочек, и хватит из меня.",18,3.9049999999999727
Khislavichi,"Ну там уже да, Белоруссия.",10,2.177000000000021
Khislavichi,"и она  пишет им вское это  как раньше жили, интересуются дык.",22,6.493000000000052
Khislavichi,"стояли глядели, если схватятся бороться, и они тогда  разнимали, чтоб не бились.",27,6.581000000000017
Khislavichi,"Ну, как  хаты идут, такой по очереди, давай, иди, и знают уже  кто, кому гнать.",26,6.941000000000031
Khislavichi,ну та выливки называются.,10,1.9599999999999935
Khislavichi,Детям своим есть несла.,7,2.536999999999921
Khislavichi,Родители в колхозе.,7,1.9189999999999827
Khislavichi,"Вред сделают, ну и всё.",7,1.940999999999974
Khislavichi,Это как  кто хочет.,6,1.6820000000000164
Khislavichi,Да.,1,0.5439999999999827
Khislavichi,"Оно  как  косишь, оно  ложится это, ровно тогда  ложится.",19,4.640000000000043
Khislavichi,Не.,1,0.7139999999999986
Khislavichi,Если что.,3,1.7420000000000757
Khislavichi,На русском.,3,1.125
Khislavichi,Да.,1,0.5809999999999036
Khislavichi,"Не, в Рудне была.",5,1.2649999999999864
Khislavichi,Раньше ж хорошего не было ничего.,12,2.242000000000001
Khislavichi,"напала, и они стаей шли , и как  начали, говорит, прямо так и луком, а тогда  прыгают и к ней, дык, говорит, чуть утекла.",39,7.243000000000052
Khislavichi,Ну я дояркой всё время работала там .,13,2.7799999999999727
Khislavichi,Сейчас всё...,3,1.1550000000000296
Khislavichi,"Ну у нас Рудню называли, и тут где-то еще есть  Рудня.",18,4.75
Khislavichi,Серпами.,3,1.177000000000021
Khislavichi,"Ну, кто ее, ведь сдвигаются,видно, пора ихная уже  до кучи собираться.",25,4.779999999999973
Khislavichi,Да.,1,0.5779999999999745
Khislavichi,Ну это что девяносто два...,9,2.189000000000078
Khislavichi,Это почтальон. Да.,6,2.299000000000035
Khislavichi,"а тогда  уже они , а я уже с бидонами  с пустыми, с ведрами с этими  еду домой одна.",30,6.7650000000001
Khislavichi,Что она  ?,3,0.7210000000000036
Khislavichi,"Да, луком встанут, вот этак соберутся и прыгают.",16,4.683999999999969
Khislavichi,Сколько тут человек?,6,1.0949999999999989
Khislavichi,Да.,1,0.36099999999999
Khislavichi,Бывают.,3,0.98299999999999
Khislavichi,Растения. Что они  покачаются?,12,3.460999999999956
Khislavichi,Больше кого.,4,1.2280000000000086
Khislavichi,В Рудне была. А так...,6,3.4120000000000346
Khislavichi,"Да, родилась в Рудне и жила в Рудне.",11,3.757000000000005
Khislavichi,"Да, они ж тогда  бодаются.",9,2.197999999999979
Khislavichi,Никуда  не хожу.,6,1.5960000000000036
Khislavichi,Да и цыбуля сёлето ноненька вся высохла.,15,3.780000000000001
Khislavichi,"Ну грибы. Ну кто их ведает, может, кто и видит их.",16,5.058999999999969
Khislavichi,Теперь одна я только из них осталась.,12,2.802000000000021
Khislavichi,"Дак вот как  вырастут они, видно будут тогда , кто, какие  петушки, какие  курочки.",27,4.98
Khislavichi,"Что раньше когда  что было, дак это...",11,2.492999999999995
Khislavichi,"В Поныри, да.",4,1.4630000000000791
Khislavichi,"прицеплины и бороны эти ,",10,2.338999999999998
Khislavichi,"яровые, всякие.",7,2.117000000000018
Khislavichi,"Все, конечно.",4,1.352999999999838
Khislavichi,"На конях. И обрабатывали, и скородили, и сеяли.",19,3.882000000000005
Khislavichi,"носят ему, а тогда  плотят, сколько он  скажет за шитье, столько и плотят ему тогда , тому человеку.",32,6.800999999999988
Khislavichi,Кто их ведает.,5,1.052000000000021
Khislavichi,И такого меня тогда  сюда .,10,2.25
Khislavichi,"Тут ходят, колядуют.",7,1.6869999999999834
Khislavichi,"Особо там в Рудне был немой, тогда  как  побежит по деревне, как  закричит, а все вс=",25,5.427999999999997
Khislavichi,"не поёдешь особо, как  осень, яблоки",13,3.602999999999952
Khislavichi,Ну обед приходят доить в загон в этот .,12,3.977999999999952
Khislavichi,"Ну такие же ти вар=, когда  варишь, ти жаришь, разбиваешь, они же видно тогда , что два желтки.",29,5.864000000000004
Khislavichi,"Ну а тогда  едет, приезжает молоковоз, а мы уже  едем",20,5.221000000000004
Khislavichi,"Дык это они  б и так, дык, тогда  ж, если садить",14,3.5169999999999995
Khislavichi,Никогда  больше меня не...,8,4.211000000000013
Khislavichi,"Смирнова Нина, это в том краю, за магазин туда .",16,4.25
Khislavichi,"Ну от змеи, да, а что...",7,1.8830000000000384
Khislavichi,"А что вы, все кучей одной ходите?",11,2.4480000000000075
Khislavichi,"Не, только, ну, вязали такие снопо=, и лён же сеяли тоже.",20,6.040000000000006
Khislavichi,"А я тоже не знаю, сколько тут человек.",13,2.4560000000000173
Khislavichi,"Это другая, это Смирнова фамилия.",14,2.9629999999999654
Khislavichi,"Не, не, это ж такой специальный человек есть , кто шьет.",16,5.867999999999995
Khislavichi,а тут  материалом обтянут.,10,2.9189999999999827
Khislavichi,"Тебе  надо трудовая сила, дык вот глянь-ка, сколько у меня!",19,4.0190000000000055
Opochka,"А так оно уже всё, дорушилось.",11,2.894999999999982
Opochka,Увидишь...,3,1.4890000000000327
Opochka,Укусили.,4,0.6549999999999727
Opochka,"Ну, что вам сегодня <ещё рассказать>?",11,2.530999999999999
Opochka,"Там Валера этот, как его, он бывший офицер вот тут приехал с женой здесь, в этот, в , тоже только так вот...",31,8.945000000000164
Opochka,Нет...,1,1.7519999999999527
Opochka,"Ну в Опочке тоже училась, в педколледже.",13,3.2169999999996435
Opochka,"Тут такого ещё, слава богу, не было. Сильные были, это самое, а так, чтоб...",26,4.635999999999967
Opochka,"Она, родом я не могу сказать точно, но она там проживала, да в Захново.",24,4.763999999999996
Opochka,Там какие-то... Божественные вот люди.,13,3.6220000000002983
Opochka,"Ну, пожалуйста, приходите.",9,1.7710000000001855
Opochka,"Я вот, у меня мама умерла, я долго-долго просила, чтоб она мне приснилась, но не приснилась.",30,5.603999999999928
Opochka,А вот специально он и живёт теперь.,12,3.186000000000149
Opochka,"Она знала. И мне вот она, вот эту я взяла, но я отдала во Псков в музей, у меня вот это, скатерть.",32,8.576000000000022
Opochka,"Потом вот это сцедят, вот, всё, и кипятится, каждый раз надо стоять мешать, чтобы не подгорело это всё.",33,8.615999999999985
Opochka,Да. А это вот там перерабатывали вот это колхозное зерно.,22,5.413000000000011
Opochka,"Там она жила, вот дом сгоревши.",10,3.0039999999999054
Opochka,"Вот он на неё матом: ещё раз, говорит, будешь пост соблюдать... А она ничего такого, капусту вот именно там на масле растительном, раз нельзя вот, уже пост она точно соблюдала, уже ничего она не нарушит.",69,14.275000000000093
Opochka,"Щука такая была забита, сделано вот это  светильник, видно сейчас?",23,4.0750000000000455
Opochka,"Нет, она старая. Она старинная, церковь .",14,3.6220000000002983
Opochka,"Там у нас центр, а з=",5,2.707999999999629
Opochka,Там начальная школа была.,9,1.6070000000000275
Opochka,"Брат мой живёт, это, в Молоково.",10,3.475999999999999
Opochka,"Ну, вот, какая она у меня.",10,1.6449999999999818
Opochka,Он яд собирал.,5,2.4780000000000655
Opochka,На деда похож.,5,1.2280000000000657
Opochka,Там братское захоронение есть.,11,1.6100000000000136
Opochka,"Вот, в каком же это году, был этот, у нас этот, ле= ледяной дождь-то.",21,6.064000000000078
Opochka,Увеличился.,5,1.0969999999997526
Opochka,В Опочке.,3,0.8440000000000509
Opochka,"Вот, вот так.",3,2.1509999999999536
Opochka,"Там она недолго пожила, умер .",11,2.6829999999999927
Opochka,Ну там капли выходили.,8,1.571999999999889
Opochka,Пелагея.,4,0.887000000000171
Opochka,"Это со слова так, а так я точно как бы <я не>...",15,4.06899999999996
Opochka,Это я из архива знаю.,9,1.7460000000000946
Opochka,Большое было предприятие.,10,2.5920000000000982
Opochka,"Валя, твои приехали. Едь.",9,3.1790000000000873
Opochka,"Вот как-то выносили, я вот видела, качают ещё.",17,4.135999999999967
Opochka,Тут родился. Алкаш.,6,2.9150000000004184
Opochka,Да. Четвёртого декабря.,8,2.4979999999999976
Opochka,"Ну ничего, ничего.",7,1.2449999999998909
Opochka,"Или можем в тень, давайте вон сюда, в тень.",12,1.6900000000000546
Opochka,"Да где что я= со= состоит, вы что, <осталось> с тех временем, всё обваливается.",24,6.078999999999951
Opochka,Ну здесь не было таких.,7,2.22400000000016
Opochka,Нет-нет-нет.,3,1.0970000000002074
Opochka,"Нет. Нет, теперь, я говорю, никого не осталось.",15,4.215000000000032
Opochka,"Деревня, как поворачиваешь... В начале будут Броды деревня, потом вот дальше Матюшкино.",29,5.579000000000178
Opochka,Захино -- это уже Пушкиногорский район.,14,1.9849999999999852
Opochka,"Пожалуйста, пожалуйста.",8,1.7820000000001528
Opochka,Да.,1,0.6079999999997199
Opochka,Вот.,1,1.48700000000008
Opochka,"Соединили, там все были построили вот эти корпуса.",19,4.947000000000003
Opochka,"Тоже в ту сторону, где вот к Матюшкино.",12,2.127999999999929
Opochka,"Да-да, специально детей собирает, в Матюшкино закрылись и это, теперь вон в Опочку.",28,6.648000000000138
Opochka,"Нет, у нас сомов нет.",6,1.6620000000000346
Opochka,"Да, гармонь играли.",6,1.3349999999999795
Opochka,"А я-то небольшая была, может мне лет двенадцать было.",18,4.380000000000109
Opochka,"<нрзб> изначально он числился <""заря"">, а потом <нрзб> сказали, что это Емельянцево.",24,7.11099999999999
Opochka,Она родилась в Барабанах.,9,2.272000000000048
Opochka,"Вот, чё книгу эту не взяла ...",9,2.923999999999978
Opochka,Угу.,2,0.5839999999999463
Opochka,"Но потом руки-ноги отказывают, попьешь как, вот, ну, такой привкус сладенькое такое, ну вот, квас-квас, а потом ой.",36,9.745999999999997
Opochka,Ну пенсию уже заработал.,10,2.2210000000000036
Opochka,"Вот утром проехали,  ой такое было деревья там ломало, так а теперь вот там всё вырублено, вот может вы ехали, как со стороны Пскова там...",46,11.439000000000078
Opochka,Да. Вот...,2,3.707000000000008
Opochka,"Вот когда брёвна разбирали, всё искали монетки, говорили всё раньше в старину, что клали, барин клал.",32,6.654000000000053
Opochka,Да.,1,1.4310000000004948
Opochka,"Нет. Я думаю, ногами вперёд, да?",11,2.905999999999949
Opochka,Два дома поставлено отдельно.,10,2.461999999999989
Opochka,"Вот, в марте месяце ему уже пенсия может быть.",16,3.418999999999869
Opochka,"Брал спокойно, ничего, не кусали.",11,3.757000000000062
Opochka,"Внутри Гузова он... Во сколько, с Опочки он выходит... В час тридцать пять.",20,6.255000000000109
Opochka,"Ну не знаю, вот это не могу сказать.",12,2.4459999999999127
Opochka,"А там перерабатывали, отправляли вот в промзаводы его, руками таскали",26,5.807999999999993
Opochka,Было  колхоз один.,6,2.5980000000001837
Opochka,"Нет, мне кажется...",5,1.0650000000000546
Opochka,"Нет, это у него.",6,1.4420000000000073
Opochka,"Автобус, думаю, через день ходит туда.",13,3.67699999999968
Opochka,"И числится Емельянцево. Дайте нам справку, что это Емельянцево.",22,3.698000000000036
Opochka,"Ну вот... Пет= нет, не-не, сейчас никто не соблюдает.",15,4.9909999999999854
Opochka,Нет.,1,0.5519999999999072
Opochka,Барабаны не помню.,7,2.711999999999989
Opochka,Захново.,3,1.606999999999999
