id,text,date,cause
208385,"Дорогой Валерий Александрович! Сердечно поздравляю Вас с днём рождения! Желаю вам здоровья, здоровья и здоровья! Наталью Евгеньевну и всех родных поздравляю с именинами! С глубочайшим уважением и любовью, Андрей Матыков. 16 авг 1988",1988-08-18,birthday
213674,"Дорогая Надя! Поздравляем тебя с днем рождения! Желаем тебе крепкого здоровья, успехов в работе и хорошего настроения. Привет дедушке и бабушке. Целуем Набоковы.",1974-09-05,birthday
214610,"Ира! Поздравляю тебя с Днем рождения. Желаю тебе всего самого лучшего, отличного здоровья и учебы. Саша 09.01.1971 года. {г. Бобруйск}",1971-01-09,birthday
239273,"Дорогая Света!! Поздравляю тебя с днем рождения. Желаю тебе счастья, здоровья, успехов в учебе и всего самого наилучшего. Твоя подруга Марина. 11.8.73.",1973-08-11,birthday
237509,"Дорогая Лиза! Поздравляю с днем рождения, желаю здоровья, счастья, успеха в работе и жизни. Целую, Шура. 4/XII 63 г. {Очень жаль, что не смогу поздравить лично. Сегодня легла на обследование + [?печени] в больницу. Подарок за мной}",1963-12-04,birthday
221495,"Дорогая Ниночка! Поздравляю тебя с днем рождения. Желаю счастья в жизни и успехов в учебе. "" Пусть жизнь твоя, как в мае день, душевных бурь, тревог не знает, цветет как ландышь[^ландыш] и сирень."" <подпись> {""Наше дество, словно поезд, только разница одна. Поезд может воротится, наше детсво никогда."" Сестре Ниночке от сестры Люды. 13/IV - 62г.}",1962-04-13,birthday
239610,"С днем рождения родная, Наталья Леонидовна! Желаем Вам дорогой наш, необыкновенный человек, всего самого-самого наилучшего в жизни. Будьте бодры и здоровы. Крепко целуем Ваши Миша, Фрида. P.S. Как давно Вы нам не писали о себе. Забыли? Конечно нет! Очень жду весточки. {2/V-58г.}",1958-05-02,birthday
227611,"Дорогая Танюша! Поздравляю тебя с днем рождения. Желаю счастья, здоровья, долгих лет жизни, хорошо провести этот праздничный день, а также самых наилучших успехов в труде, в учебе и, разумеется в любви. И еще больше всего желаю исполнения задуманной мечты, хорошо оттдохнуть за оставшиеся дни до школы и самоотверженно встретить новый учебный год. 20/VIII-65 г. Крепко целую твоя подруга Оля [По...]",1965-08-20,birthday
222007,"<u>Дорогой Саша!</u> Поздравляем тебя с днем Рождения! Энергии, силы, добра и удачи, В делах вдохновения, везенья, пусть будут по силам любые задачи, пусть радость несет День Рожденья [^Рождения]! Здоровья, достатка, счастливых событий, поддержки родных и знакомых, пусть ждет еще множество новых открытий и ждут с нетерпением дома! С любовью Лариса и Вера. 05.05.2013 г. С Рождеством Христовым.",2013-05-05,birthday
237870,"Догорая Люда! Поздравляем тебя с днем рождения, желаем крепкого здоровья, успехов в труде, отличного настроения, любви и согласия в семье.",1983-08-20,birthday
244075,Поздравляю дорогого Юрочку с днём рождения с пожеланиями всего лучшего <подпись>,1913-10-13,birthday
247018,"Дорогие друзья! Поздравляем всех вас с праздником и Димушку с днем рождения! Желаем всего самого доброго! Моля ви се, не проклинайте нас, потому что мы думаем и помним о вас все время. Будьте здоровы, дорогие наши. Целуем всех. Все Степаненко. 6.X.75. София.",1975-10-06,birthday
239271,"Дорогая наша Мамочка! Поздравляем тебя с днем рождения! От всей души желаем здоровья покрепче, всегда хорошего настроения. Пусть сбудуться[^сбудутся] все твои желания! 27.XI.79г. Твои дети Светлана и Капиталина.",1979-11-27,birthday
103621,"20/I.1906 г.
Сердечно поздравляем с днем рождения. [? Юревич] с семейством",1906-01-20,birthday
212736,"Алиса! Поздравляю с днем рождения. Желаю быть такой красивой, как поутру цветок в росе, желаю быть такой счастливой, чтобы завидовали все. В учебе - дальнейшего успеха, Улыбок - в будни, в праздник - смеха, И чтобы всем чертям назло Тебе везде всегда везло. Пусть вечно будут в твоей власти Здоровье, молодость и счастье! ЯНКА",2001-01-28,birthday
