name,dedication
Детская библиотека им. А. С. Пушкина г. Иркутска,им. А. С. Пушкина
Национальная детская библиотека Республики Коми им. С. Я. Маршака,им. С. Я. Маршака
Центральная городская библиотека им. Светланы Кузнецовой,им. Светланы Кузнецовой
Детская библиотека им. А. М. Матросова,им. А. М. Матросова
Библиотека № 4 им. Г. К. Сапронова г. Иркутска,им. Г. К. Сапронова
Центральная районная библиотека им. А. С. Пушкина г. Санкт-Петербурга,им. А. С. Пушкина
Валуйский филиал Белгородской библиотеки для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Библиотека-филиал № 5 им. В. В. Вишневского,им. В. В. Вишневского
Детская библиотека № 21 им. С. К. Устинова г. Иркутска,им. С. К. Устинова
Библиотека № 183 им. Данте Алигьери,им. Данте Алигьери
Калининградская областная детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Детская библиотека – филиал № 28 им. В. Д. Берестова,им. В. Д. Берестова
Софринская библиотека им. Ф. И. Тютчева,им. Ф. И. Тютчева
Библиотека им. С. В. Михалкова,им. С. В. Михалкова
Центральная районная библиотека им. 1 Мая,им. 1 Мая
Троицкая сельская библиотека им. В. И. Ренова,им. В. И. Ренова
Никольская поселенческая библиотека им. А. К. Филатова,им. А. К. Филатова
Белоевская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Санчурская центральная библиотека им. А. М. Рыжова,им. А. М. Рыжова
Свердловская областная библиотека для детей и молодежи им. В. П. Крапивина,им. В. П. Крапивина
Староюрьевская районная библиотека им. Ю. А. Ознобишина,им. Ю. А. Ознобишина
Библиотека № 6 им. З. К.Тоболкина,им. З. К.Тоболкина
Библиотека им. М. А. Шолохова г. Шахты,им. М. А. Шолохова
Центральная городская библиотека им. В. И. Муравленко,им. В. И. Муравленко
Библиотека им. Ю. Д. Дмитриева г. Новосибирска,им. Ю. Д. Дмитриева
Детский отдел Библиотеки им. А. С. Пушкина г. Майского,им. А. С. Пушкина
Центральная библиотека им. В. Маяковского г. Чебоксары,им. В. В. Маяковского
Центральная детская библиотека им. Гайдара г. Зеленодольска,им. А. П. Гайдара
Филиал № 7 – библиотека им. А. П. Чехова г. Нижнего Новгорода,им. А. П. Чехова
Центральная библиотека им. А. Н. Островского,им. А. Н. Островского
Октябрьская сельская библиотека-филиал им. И. А. Наговицына,им. И. А. Наговицына
Карабановская городская библиотека им. Ю. Н. Худова,им. Ю. Н. Худова
Угодичская библиотека им. А. Я. Артынова,им. А. Я. Артынова
Центральная городская детская библиотека им. А. Гайдара,им. А. П. Гайдара
Модельная библиотека № 14 им. митрополита Макария (Булгакова) г. Старый Оскол,им. митрополита Макария
Библиотека им. Н. Полоруссова-Шелеби,им. Н. Полоруссова-Шелеби
Моргаушская центральная районная детская библиотека им. А. Г. Николаева,им. А. Г. Николаева
Усть-Донецкая межпоселенческая центральная библиотека им. Анатолия Калинина,им. А. Калинина
Библиотека им. Н. В. Гоголя,им. Н. В. Гоголя
Центральная библиотека им. Н. С. Клестова-Ангарского,им. Н. С. Клестова-Ангарского
Центральная детская библиотека им. С. В. Михалкова,им. С. В. Михалкова
Центральная библиотека им. Б. П. Корнилова,им. Б. П. Корнилова
Библиотека им. Ю. А. Адрианова г. Нижнего Новгорода,им. Ю. А. Адрианова
Центральная районная библиотека им. Габдуллы Тукая,им. Габдуллы Тукая
Барсаевская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека семейного чтения № 2 им. М. Горького,им. М. Горького
Владимирская сельская библиотека им. С. В. Афоньшина,им. С. В. Афоньшина
Центральная библиотека им. М. Горького г. Орехово-Зуево,им. М. Горького
Библиотека № 19 им. А. Т. Прасолова,им. А. Т. Прасолова
Детская библиотека № 22 им. Л. А. Кассиля (филиал № 1),им. Л. А. Кассиля
Библиотека № 9 им. М. М. и Е. П. Нарышкиных,им. М. М. и Е. П. Нарышкиных
Центральная библиотека им. А. С. Пушкина г. Черногорска,им. А. С. Пушкина
Библиотека им. И. Л. Дроздова,им. И. Л. Дроздова
Библиотека № 5 им. А. И. Герцена г. Перми,им. А. И. Герцена
Молодежная библиотека им. К. Чуковского – филиал № 1,им. К. И. Чуковского
Библиотека им. космонавта А. А. Леонова,им. космонавта А. А. Леонова
Городская библиотека им. Ф. Н. Слепушкина,им. Ф. Н. Слепушкина
Специализированная детская библиотека № 25 им. Б. В. Аржанцева,им. Б. В. Аржанцева
Центральная городская библиотека им. К. Т. Хлебникова,им. К. Т. Хлебникова
Центральная городская библиотека им. А. П. Платонова (читальный зал),им. А. П. Платонова
Библиотека им. Л. Красина,им. Л. Красина
Новоусадская сельская библиотека-филиал им. В. П. Вахтерова,им. В. П. Вахтерова
Библиотека им. Г. Н. Хлебникова г. Комсомольска-на-Амуре,им. Г. Н. Хлебникова
Библиотека им. К. Маркса г. Новосибирска,им. К. Маркса
Центральная районная библиотека им. С. С. Васильева-Борогонского,им. С. С. Васильева-Борогонского
Ставропольская краевая детская библиотека им. А. Е. Екимцева,им. А. Е. Екимцева
Библиотека № 25 им. Всеволода Иванова,им. В. Иванова
Советская центральная библиотека им. А. С. Крупнякова,им. А. С. Крупнякова
Библиотека им. А. Чехова г. Кургана,им. А. П. Чехова
Городская библиотека им. А. П. Чехова,им. А. П. Чехова
Центральная детская библиотека № 46 им. И. З. Сурикова (филиал № 1),им. И. З. Сурикова
Филиал Вологодской библиотеки им. И. В. Бабушкина,им. И. В. Бабушкина
Библиотека № 7 им. Б. С. Житкова,им. Б. С. Житкова
Библиотека им. А. А. Фадеева г. Новосибирска,им. А. А. Фадеева
Библиотека им. И. У. Басаргина,им. И. У. Басаргина
Городская библиотека № 4 им. С. Есенина п. Дубинино,им. С. А. Есенина
Свердловская областная специальная библиотека для незрячих и слабовидящих им. Д. Н. Мамина-Сибиряка,им. Д. Н. Мамина-Сибиряка
Библиотека № 19 им. И. С. Тургенева,им. И. С. Тургенева
Центральная библиотека им. Н. И. Кочина,им. Н. И. Кочина
Модельная библиотека-филиал № 2 им. В. В. Маяковского,им. В. В. Маяковского
Библиотека им. В. Дубинина,им. В. Дубинина
Библиотека № 12 им. Н. А. Некрасова,им. Н. А. Некрасова
Библиотека-читальня им. И. С. Тургенева (строение 2),им. И. С. Тургенева
Детская библиотека им. Д. Н. Мамина-Сибиряка,им. Д. Н. Мамина-Сибиряка
Библиотека семейного чтения им. А. Г. Николаева г. Новочебоксарска,им. А. Г. Николаева
Петлинская сельская библиотека им. А. И. Поющева,им. А. И. Поющева
Лесногородская библиотека им. И. А. Новикова,им. И. А. Новикова
Центральная районная библиотека им. К. Л. Мхце,им. К. Л. Мхце
Детская библиотека – филиал № 7 им. Л. С. Мерзликина,им. Л. С. Мерзликина
Библиотека-филиал № 24 им. В. М. Шукшина,им. В. М. Шукшина
Детская библиотека им. А. К. Салтыкова,им. А. К. Салтыкова
Библиотека № 1 им. Н. А. Островского,им. Н. А. Островского
Библиотека им. А. А. Блока г. Новосибирска,им. А. А. Блока
Специальная городская библиотека искусств им. А. С. Пушкина,им. А. С. Пушкина
Центральная городская библиотека им. Н. Островского,им. Н. А. Островского
Библиотека им. И. С. Тургенева г. Орла,им. И. С. Тургенева
Тувинская республиканская детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Центральная библиотека им. Горького,им. М. Горького
Троицкосунгурская модельная библиотека им. М. А. Шолохова,им. М. А. Шолохова
Библиотека-филиал № 11 им. К. Г. Паустовского,им. К. Г. Паустовского
Библиотека им. А. П. Чехова г. Новочеркасска,им. А. П. Чехова
Городская библиотека № 1 им. А. Н. Чепурова,им. А. Н. Чепурова
Детский отдел Центральной библиотеки им. В. А. Пазухина г. Кинешма,им. В. А. Пазухина
Оричевская центральная районная библиотека им. Людмилы Ишутиновой,им. Людмилы Ишутиновой
Муниципальная детская библиотека им. П. С. Комарова,им. П. С. Комарова
Центральная детская библиотека им. Аркадия Гайдара г. Ангарска,им. А. П. Гайдара
Библиотека им. А. С. Пушкина г. Майского,им. А. С. Пушкина
Центральная городская библиотека им. Н. К. Крупской г. Тамбова,им. Н. К. Крупской
Библиотека № 16 им. Г. Жукова,им. Г. Жукова
Культурный центр семейного чтения и досуга им. П. А. Михина,им. П. А. Михина
Красноярская городская детская библиотека им. П. Бажова,им. П. П. Бажова
Библиотека им. А. С. Попова,им. А. С. Попова
Пикшенская библиотека-филиал им. П. К. Любаева,им. П. К. Любаева
Малопургинская районная библиотека им. С. Самсонова,им. Ю. С. Самсонова
Центральная городская библиотека им. А. С. Пушкина г. Клинцы,им. А. С. Пушкина
Библиотека им. П. Хузангая,им. П. Хузангая
Межпоселенческая центральная районная библиотека им. И. Г. Зиненко,им. И. Г. Зиненко
Красноярская городская библиотека им. Ф. Достоевского,им. Ф. М. Достоевского
Центральная детская модельная библиотека им. В. И. Воробьева,им. В. И. Воробьева
Библиотека им. Г. С. Ларковича № 5,им. Г. С. Ларковича
Модельная библиотека им. Николая Килькеева,им. Николая Килькеева
Библиотека № 1 им. Л. Н. Толстого г. Перми,им. Л. Н. Толстого
Корткеросская центральная библиотека им. М. Н. Лебедева,им. М. Н. Лебедева
Филиал № 6 – библиотека им. Г. И. Успенского г. Нижнего Новгорода,им. Г. И. Успенского
Межпоселенческая библиотека им. В. М. Клыкова,им. В. М. Клыкова
"Библиотека им. В. М. Комарова, филиал № 6",им. В. М. Комарова
Библиотека № 44 им. В. Г. Короленко (филиал № 1),им. В. Г. Короленко
Центральная городская библиотека им. Я. П. Гарелина,им. Я. П. Гарелина
Центральная городская детская библиотека им. И. А. Докукина,им. И. А. Докукина
Библиотека им. П. П. Бажова г. Новосибирска,им. П. П. Бажова
Чернухинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Красненская сельская библиотека-клуб им. Г. С. Малеванкиной,им. Г. С. Малеванкиной
Библиотека-филиал № 4 им. Ю. В. Бондарева,им. Ю. В. Бондарева
Библиотека-филиал № 16 им. Хусаина Ямашева,им. Хусаина Ямашева
Усть-Канская центральная модельная библиотека им. А. Г. Калкина,им. А. Г. Калкина
Центральная районная библиотека им. Г. А. Пирожникова,им. Г. А. Пирожникова
Набережночелнинский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Детская библиотека с. им. Полины Осипенко,им. Полины Осипенко
Нижнепенская модельная библиотека-филиал № 21 им. А. Д. Алексейченко,им. А. Д. Алексейченко
Центральная районная библиотека им. К. Мечиева,им. К. Мечиева
Библиотека им. П. А. Заломова г. Нижнего Новгорода,им. П. А. Заломова
Центральная городская библиотека им. А. А. Азовского,им. А. А. Азовского
Библиотека № 3 им. Б. Л. Васильева г. Смоленска,им. Б. Л. Васильева
Центральная модельная библиотека им. М. Ю. Лермонтова г. Ефремов,им. М. Ю. Лермонтова
Городская библиотека им. В. М. Шукшина г. Сосновоборска,им. В. М. Шукшина
Центральная библиотека им. М. Ю. Лермонтова г. Тихорецка,им. М. Ю. Лермонтова
Центральная районная библиотека им. Анатолия Чмыхало,им. А. Чмыхало
Каскаринская сельская детская библиотека им. А. А. Лиханова,им. А. А. Лиханова
Библиотека им. А. Ф. Можайского,им. А. Ф. Можайского
Центральная районная детская библиотека им. О. Кошевого,им. О. Кошевого
Городская библиотека им. Я. И. Бередникова – филиал № 1,им. Я. И. Бередникова
Библиотека «Новогородская» им. А. И. Курицына,им. А. И. Курицына
Боровская сельская библиотека им. А. А. Грязева,им. А. А. Грязева
Городская библиотека № 4 им. В. П. Астафьева,им. В. П. Астафьева
Емашинская сельская модельная библиотека им. Ф. Н. Баишева,им. Ф. Н. Баишева
Казачинская межпоселенческая центральная библиотека им. героя советского союза И. П. Герасимова,им. И. П. Герасимова
Центральная детская библиотека им. В. П. Крапивина г. Тюмени,им. В. П. Крапивина
Иркутская областная библиотека им. И. И. Молчанова-Сибирского,им. И. И. Молчанова-Сибирского
Библиотека им. В. В. Бианки г. Новосибирска,им. В. В. Бианки
Высокомысовская модельная библиотека им. В. П. Замятина,им. В. П. Замятина
Центральная городская муниципальная библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Библиотека-филиал № 3 им. Шевченко,им. Т. Г. Шевченко
Ростовская городская библиотека им. А. А. Титова,им. А. А. Титова
Мценская межпоселенческая районная библиотека им. И. С. Тургенева,им. И. С. Тургенева
Модельная библиотека-филиал им. Ф. И. Васильева,им. Ф. И. Васильева
Республиканская детско-юношеская библиотека им. В. Х. Колумба,им. В. Х. Колумба
Центральная городская библиотека им. В. В. Верещагина,им. В. В. Верещагина
Уржумская городская библиотека им. Н. А. Заболоцкого,им. Н. А. Заболоцкого
Библиотека им. З. Космодемьянской г. Нижнего Новгорода,им. З. Космодемьянской
Центральная городская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Сунтарская районная библиотека им. Л. А. Попова,им. Л. А. Попова
Михайловская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Опаринская центральная библиотека им. Н. А. Яхлакова,им. Н. А. Яхлакова
Отдел «Общение» Центральной городской библиотеки им. А. М. Каутского,им. А. М. Каутского
Библиотека семейного чтения им. А. С. Неверова,им. А. С. Неверова
Томская областная библиотека им. А. С. Пушкина (корпус № 2),им. А. С. Пушкина
Библиотека им. М. А. Шолохова г. Новочеркасска,им. М. А. Шолохова
Библиотека № 1 им. М. В. Фрунзе,им. М. В. Фрунзе
Библиотека им. Г. Е. Николаевой,им. Г. Е. Николаевой
Дунайская библиотека – филиал № 8 им. Э. Горборукова,им. Э. Горборукова
Библиотека им. А. Беляева,им. А. Р. Беляева
Центр чтения детей им. Б. Абидуева,им. Б. Абидуева
Библиотека № 6 им. А. М. Колчанова,им. А. М. Колчанова
Центральная детская библиотека им. А. П. Гайдара г. Ачинска,им. А. П. Гайдара
Городская детская библиотека им. С. Я. Маршака г. Ревды,им. С. Я. Маршака
Специализированная детская библиотека № 27 им. С. В. Михалкова,им. С. В. Михалкова
Красноярская городская библиотека им. И. Тургенева,им. И. С. Тургенева
Новосильский библиотечный филиал им. А. А. Ростовцевой,им. А. А. Ростовцевой
Красноярская городская библиотека им. Н. Гоголя,им. Н. В. Гоголя
Молодежная библиотека им. И. Тургенева – филиал № 18,им. И. С. Тургенева
Холмогорская районная библиотека им. М. В. Ломоносова,им. М. В. Ломоносова
Верх-Язьвинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Большереченская центральная районная библиотека им. В. А. Макарова,им. В. А. Макарова
Библиотека им. Н.А. Некрасова,им. Н. А. Некрасова
Центральная библиотека им. Ю. Гагарина г. Новочебоксарска,им. Ю. А. Гагарина
Хоринская центральная межпоселенческая библиотека им. Д. З. Жалсараева,им. Д. З. Жалсараева
Канашская сельская библиотека им. А. П. Воложаниной,им. А. П. Воложаниной
Библиотека-филиал № 6 им. И. А. Гончарова,им. И. А. Гончарова
Заборьинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 6 им. К. И. Чуковского г. Саранска,им. К. И. Чуковского
Борковская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детская библиотека им. А. В. Митяева,им. А. В. Митяева
Детская библиотека № 10 им. М. М. Пришвина,им. М. М. Пришвина
Мухинская сельская библиотека им. В. А. Архипова,им. В. А. Архипова
Бородулинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Хабаровская краевая детская библиотека им. Н. Д. Наволочкина,им. Н. Д. Наволочкина
Библиотека им. В. Яна (библиотека-филиал № 7),им. В. Яна
Центральная городская библиотека им. Ф. И. Тютчева,им. Ф. И. Тютчева
Библиотека им. А. Грина,им. А. С. Грина
Кабардино-Балкарская республиканская детская библиотека им. Бекмурзы Пачева,им. Бекмурзы Пачева
Библиотека № 3 им. Леонида Беспрозванного,им. Леонида Беспрозванного
Молодежная библиотека им. А. П. Чехова г. Благовещенска,им. А. П. Чехова
Красноярская городская библиотека им. В. Белинского,им. В. Г. Белинского
Детская библиотека № 9 им. С. Я. Маршака,им. С. Я. Маршака
Библиотека им. А. А. Фадеева,им. А. А. Фадеева
Детская библиотека им. А. Гайдара,им. А. П. Гайдара
Городская детская библиотека им. Н. Носова г. Шарыпово,им. Н. Н. Носова
Детская библиотека им. Н. Н. Носова,им. Н. Н. Носова
Библиотека им. Н. В. Волкова села Елового,им. Н. В. Волкова
Центральная детская библиотека им. С. Маршака г. Бузулука,им. С. Я. Маршака
Центральная городская библиотека им. В. Маяковского,им. В. В. Маяковского
Белохолуницкая детская библиотека им. Н. И. Марихина,им. Н. И. Марихина
Библиотека им. К. Симонова г. Дзержинска,им. К. Симонова
Библиотека им. А. С. Пушкина г. Новосибирска,им. А. С. Пушкина
Библиотека – Центр общения и информации им. И. Н. Григорьева,им. И. Н. Григорьева
Юношеская модельная библиотека им. А. С. Васильева № 1,им. А. С. Васильева
Центральная детская библиотека им. Е. И. Чекина,им. Е. И. Чекина
Тавровская поселенческая библиотека им. Ю. Н. Говорухо-Отрока – филиал № 27,им. Ю. Н. Говорухо-Отрока
Клинская центральная детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Республиканская специальная библиотека для слепых и слабовидящих им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека № 7 им. И. М. Ермакова,им. И. М. Ермакова
Модельная центральная городская специализированная библиотека им. И. А. Гончарова,им. И. А. Гончарова
Библиотека им. А. Н. Островского г. Новошахтинска,им. А. Н. Островского
Центральная детская библиотека им. А. С. Пушкина г. Сарова,им. А. С. Пушкина
Библиотека № 2 им. А. С. Пушкина г. Брянска,им. А. С. Пушкина
Бымовская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. А. Н. Островского г. Нижнего Новгорода,им. А. Н. Островского
Центральная детская библиотека им. А. П. Гайдара г. Каменск-Шахтинского,им. А. П. Гайдара
Библиотека им. К. Д. Воробьева,им. К. Д. Воробьева
Красноярская городская библиотека им. М. Булгакова,им. М. Булгакова
Модельная библиотека им. Яныбая Хамматова с. Серменево,им. Яныбая Хамматова
Детская библиотека им. И. В. Александрова,им. И. В. Александрова
Центральная межпоселенческая библиотека им. И. А. Куратова,им. И. А. Куратова
Центральная библиотека им. М. В. Наумова,им. М. В. Наумова
Михайловская центральная районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Библиотека им. К. Симонова г. Нижнего Новгорода,им. К. Симонова
Центральная районная библиотека им. А. П. Чехова г. Санкт-Петербурга,им. А. П. Чехова
Библиотека-филиал № 4 им. Г. К. Дерман,им. Г. К. Дерман
Центральная городская библиотека им. И. К. Калашникова,им. И. К. Калашникова
Библиотека № 16 им. Н. А. Добролюбова,им. Н. А. Добролюбова
Библиотека № 5 им. Николая Рубцова г. Санкт-Петербурга,им. Н. М. Рубцова
Решоткинская сельская библиотека им. Ю. П. Артюхина,им. Ю. П. Артюхина
Центральная городская библиотека им. А. С. Пушкина г. Новочеркасска,им. А. С. Пушкина
Библиотека-филиал № 10 им. А. С. Пушкина,им. А. С. Пушкина
Библиотека-филиал № 15 им. М. С. Петровых,им. М. С. Петровых
Библиотека им. А. Т. Твардовского г. Гвардейска,им. А. Т. Твардовского
Вожгальская сельская библиотека им. Ф. И. Шаляпина,им. Ф. И. Шаляпина
Библиотека им. Н. Ф. Гастелло г. Нижнего Новгорода,им. Н. Ф. Гастелло
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,им. А. С. Грибоедова
Библиотека им. Ф. Г. Кедрова г. Ижевска,им. Ф. Г. Кедрова
Библиотека для детей им. В. П. Астафьева г. Барыша,им. В. П. Астафьева
Красноярская городская библиотека им. В. Каверина,им. В. Каверина
"Библиотека им. М. М. Пришвина, филиал № 4",им. М. М. Пришвина
Библиотека № 17 им. А. К. Горбунова г. Иркутска,им. А. К. Горбунова
Ясногорская центральная библиотека им. В. В. Вересаева,им. В. В. Вересаева
Cтаротимошкинская поселковая модельная библиотека им. З. Акчуриной-Гаспринской,им. З. Акчуриной-Гаспринской
Городская библиотека им. А. Р. Беляева,им. А. Р. Беляева
Центральная библиотека им. А. С. Пушкина г. Кстово,им. А. С. Пушкина
Лальская городская библиотека им. И. С. Пономарева,им. И. С. Пономарева
Камчатская краевая научная библиотека им. С. П. Крашенинникова,им. С. П. Крашенинникова
Центральная детская библиотека им. А. М. Горького,им. А. М. Горького
Детская библиотека № 13 с. п. им. М. Горького,им. М. Горького
Областная специальная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Воронежская областная универсальная научная библиотека им. И. С. Никитина на площади Ленина,им. И. С. Никитина
Филиал № 5 – библиотека им. К. А. Тимирязева г. Нижнего Новгорода,им. К. А. Тимирязева
Красноярская городская детская библиотека им. В. Дубинина,им. В. Дубинина
Библиотеки им. Маяковского – филиал № 1,им. В. В. Маяковского
Курская библиотека слепых им. В. С. Алёхина,им. В. С. Алёхина
Центральная районная библиотека им. Б. А. Можаева,им. Б. А. Можаева
Детская библиотека им. З. Космодемьянской г. Новочеркасска,им. З. Космодемьянской
Красноярская городская библиотека им. Н. Некрасова,им. Н. А. Некрасова
Детский отдел библиотеки им. князя Г. Е. Львова,им. князя Г. Е. Львова
Библиотека им. М. Ю. Лермонтова – филиал № 5,им. М. Ю. Лермонтова
Красноярская городская библиотека семейного чтения им. Р. Солнцева,им. Р. Солнцева
Библиотека им. В. М. Мазаева г. Кемерово,им. В. М. Мазаева
Центральная городская библиотека им. Ф. М. Достоевского г. Назарово,им. Ф. М. Достоевского
Пушкарская сельская библиотека им. Т. Рыжовой,им. Т. Рыжовой
"Библиотека № 23 им. В. В. Розанова, г. Кострома",им. В. В. Розанова
Модельная библиотека им. Даута Юлтыя г. Белорецка,им. Даута Юлтыя
Библиотека – литературный музей им. Н. Н. Блинова,им. Н. Н. Блинова
Районная библиотека им. А. И. Куприна с. Наровчат,им. А. И. Куприна
Центральная районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Библиотека № 35 им. Б. И. Стукалина,им. Б. И. Стукалина
Центральная межпоселенческая библиотека им. П. А. Сорокина,им. П. А. Сорокина
Библиотека № 5 им. С. Я. Маршака,им. С. Я. Маршака
Библиотека им. А. П. Чехова,им. А. П. Чехова
Центральная библиотека им. Ф. Г. Сухова,им. Ф. Г. Сухова
Бугульминский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Историко-краеведческая библиотека им. И. И. Василёва,им. И. И. Василёва
Центральная детско-юношеская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Детская библиотека – филиал № 7 им. Г. А. Черкашина,им. Г. А. Черкашина
Филиал № 1 - библиотека им. П. П. Бажова г. Нижнего Новгорода,им. П. П. Бажова
Национальная библиотека им. А. С. Пушкина Республики Тыва,им. А. С. Пушкина
Зеленецкая библиотека-филиал им. А. А. Лыюрова,им. А. А. Лыюрова
Библиотека-филиал им. М. В. Ломоносова г. Нижнего Новгорода,им. М. В. Ломоносова
Ныровская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детская библиотека-филиал им. А. П. Бринского,им. А. П. Бринского
Модельная детская библиотека-филиал № 17 им. С. Я. Маршака,им. С. Я. Маршака
Библиотека им. Н. Крупской г. Бузулука,им. Н. К. Крупской
Городская библиотека № 15 им. Н. П. Задорнова,им. Н. П. Задорнова
Городская детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Детская библиотека № 1 им. В. Е. Сорочкина г. Брянска,им. В. Е. Сорочкина
Онежская центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Переславская городская библиотека им. А. Невского,им. А. Невского
Библиотека им. Ю. Ф. Федотова,им. Ю. Ф. Федотова
Порезская сельская библиотека им. В. Г. Шумихина,им. В. Г. Шумихина
Красноярская городская библиотека им. К. Паустовского,им. К. Паустовского
Красноярская городская библиотека им. И. Рождественского,им. И. Рождественского
Красногорская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Специализированная библиотека № 15 им. Н. Н. Благова,им. Н. Н. Благова
Центральная универсальная научная библиотека им. Н. А. Некрасова (филиал № 1),им. Н. А. Некрасова
Неволинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская библиотека им. А. С. Пушкина города Туапсе,им. А. С. Пушкина
Пишнурская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Межпоселенческая центральная библиотека им. братьев В. и Э. Сафоновых,им. братьев В. и Э. Сафоновых
Центральная библиотека им. С. И. Шуртакова г. Сергача,им. С. И. Шуртакова
Юношеская библиотека им. А. Гайдара,им. А. П. Гайдара
Библиотека им. Мерзликина – филиал № 4,им. Мерзликина
Городская библиотека – филиал № 1 им. М. Бурангулова,им. М. Бурангулова
Ставропольская краевая универсальная научная библиотека им. М. Ю. Лермонтова,им. М. Ю. Лермонтова
"Центр семейного чтения им. М. Трубиной, филиал № 4",им. М. Трубиной
Красноярская городская детская библиотека им. А. Грина,им. А. С. Грина
Библиотека семейного чтения им. В. Давыдова-Анатри г. Новочебоксарска,им. В. Давыдова-Анатри
Белгородская государственная специальная библиотека для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Светлогорская центральная библиотека им. А. З. Дмитровского,им. А. З. Дмитровского
Библиотека-филиал № 22 им. Е. А. Баратынского,им. Е. А. Баратынского
Библиотека № 2 им. Федора Абрамова г. Санкт-Петербурга,им. Ф. А. Абрамова
Городская библиотека № 4 им. К. С. Бадигина г. Пензы,им. К. С. Бадигина
Центральная городская библиотека им. А. П. Чехова,им. А. П. Чехова
Троицко-Печорская межпоселенческая центральная библиотека им. Г. А. Фёдорова,им. Г. А. Фёдорова
Библиотека им. Н. Некрасова г. Рыбинска,им. Н. А. Некрасова
Центральная районная библиотека им. И. Г. Истомина,им. И. Г. Истомина
Новомирская сельская библиотека-филиал им. А. Б. Нейдгарта,им. А. Б. Нейдгарта
Центральная городская библиотека им. А. И. Куприна,им. А. И. Куприна
Приморская краевая библиотека им. А. М. Горького,им. А. М. Горького
Калужская городская библиотека – филиал № 8 им. Есенина,им. С. А. Есенина
Филиал № 2 – библиотека им. Декабристов,им. Декабристов
Центральная библиотека им. А. П. Чехова г. Владивостока,им. А. П. Чехова
Библиотека им. С. А. Есенина г. Шахты,им. С. А. Есенина
Библиотечно-информационный центр им. П. И. Бартенева,им. П. И. Бартенева
Красноярская городская детская библиотека им. С. Маршака,им. С. Я. Маршака
"Детская библиотека им. Х. Степанова, филиал № 11",им. Х. Степанова
Модельная библиотека-филиал № 7 – Центр башкирской и татарской литературы им. А. Инана,им. А. Инана
Библиотечно-информационный центр им. В. Г. Еремина,им. В. Г. Еремина
"Детская библиотека им. А. П. Гайдара г. Ярославля, филиал № 1",им. А. П. Гайдара
Библиотека им. М. И. Платова г. Шахты,им. М. И. Платова
Центральная городская детская библиотека им. А. П. Гайдара (отдел обслуживания),им. А. П. Гайдара
Чистопольский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Гляденская центральная сельская библиотека – филиал № 1 им. С. Д. Гуляева,им. С. Д. Гуляева
Молодежная библиотека – филиал № 18 им. М. Горького,им. М. Горького
Бежецкая центральная библиотека им. В. Я. Шишкова,им. В. Я. Шишкова
Библиотека-филиал № 13 им. Н. М. Овчинникова,им. Н. М. Овчинникова
Центральная детская библиотека им. Л. Чайкиной,им. Л. Чайкиной
Нившерская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека-филиал № 17 им. А. С. Грина,им. А. С. Грина
Детская библиотека им. А. П. Гайдара г. Курган,им. А. П. Гайдара
Березовская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Морская библиотека-музей им. В. Г. Гузанова,им. В. Г. Гузанова
