id,text,date,cause
221810,"Мама! Поздравляю тебя с днем рождения. Желаю всего наилучшего. Хорошего здоровья, хороших успехов в работе.  23/XII 1968 г. 44 года.",1968-12-23,birthday
210024,"Дорогая дочь и внучка! Поздравляем тебя с Днем Рождения с девятнадцатилетием! Очень желаем тебя видеть сильной духом, настойчивой, не унывать от неудач, перенимать лучшие качества от своих подруг, быть веселой и жизнерадостной, не тратить попусту дорогого времени, больше познавать. 3/VII-73 г. Мама и бабушка.",1973-07-03,birthday
252032,"Дорогая Лена, поздравляю Тебя с праздкиками [^праздником] 1-го Мая, желаю всего всего наилучшего. Большое спасибо за поздравление с днем рождения. И тебя тоже с наступающим. Живу хорошо. Планируем приехать в Ленинград в августе (Думаю, что точно). Обязательно увидимся. Твоя Гуля. {1988.04.29}",1988-04-29,birthday
227952,"Дорогая Мария В.! Поздравляю тебя с днем Рождения. Желаю тебе здоровья, и благополучия на долгие годы. Все остальное прийдет[^придет] само. Целую, Лида.",1984-04-01,birthday
222007,"<u>Дорогой Саша!</u> Поздравляем тебя с днем Рождения! Энергии, силы, добра и удачи, В делах вдохновения, везенья, пусть будут по силам любые задачи, пусть радость несет День Рожденья [^Рождения]! Здоровья, достатка, счастливых событий, поддержки родных и знакомых, пусть ждет еще множество новых открытий и ждут с нетерпением дома! С любовью Лариса и Вера. 05.05.2013 г. С Рождеством Христовым.",2013-05-05,birthday
228124,"18.08.78 г. Дорогая Таечка, наша любимая, поздравляем тебя с днем рождения; (31ой) годовщиной жизни! Желаем тебе, наша радость, крепкого здоровья, личного счастья, бодрости и радости, всех благ в жизни! Будь всегда весела и радостная, расти [*ради] своих богатырей на радость бабушке и дедушке. Кр[епко] Кр[епко] Целуем тебя Мама и Папа <подпись>",1978-08-18,birthday
228077,"<u>Дорогая, Светочка!</u> Поздравляем тебя с днем рождения! Так много счастья, как листа на клёне, Хотим тебе сегодня пожелать И клён твой будет пусть всегда зелёным, Ты листопад попробуй задержать! - Будь здорова и счастлива! Всего всего тебе доброго! Целуем. мама папа 22/IV -87 г.",1987-04-22,birthday
207396,"Поздравляю с днем рождения и именин и желаю моей [?Ленки] всего, всего наилучшего <подпись>",1900-05-26,birthday
208378,"Дорогой Валерий Александрович! Поздравляю Вас и Альбину (не знаю отчества) Шульгину с днём рождения! Желаю Вам радости творчества и торжества духовности в нашем мире. Будьте здоровы, жизнерадостны, работоспособны. Низкий поклон Вам за Вашу работу! С уважением, любовью и признательностью - Матыков Андрей. {3 авг. 1986г.}",1986-08-03,birthday
250909,"Юра! От всей души поздраляем тебя с Днем рождения! Желаем тебе окончить курс науки и встать твердым шагом в жизнь. Желаем тебе всего самого наилучшего в твоей молодой, цветущей жизни.",1980-11-07,birthday
1635,"{Сегодня целый день [нрзб] на воздухе, помогали [нрзб] [? деревья] и розы кот.[орые] уже [? покрываются] [? цветами]. [нрзб] Крепко целую [? твоя] [нрзб] мама.} 
[? 26]го января. Крепко целую и обнимаю мою дорогую деточку, поздравляю с днем рождения и желаю исполнения всех твоих желаний, чтобы безнаказанно выносить всю эту напряженную работу с утра до вечера. Володе желаю получить [нрзб], а детям [нрзб] много, много [нрзб] радовать маму. [? Опять] [нрзб], что не могу [нрзб] тебе цветов, кот.[орые] здесь [нрзб] [? дети].",1910-01-26,birthday
236857,"г. Ленинград 20 ноября 1964 г. Дорогую Катеньку сердечно поздравляю с днем рождения, желаю тебе моя хорошая – конечно здоровья, полную чашу благополучия в жизни и исполнения всех твоих заветных мечтаний. хотела к тебе заглянуть, но жизнь такая нескладная штука! – все сделает наоборот. Передай большой привет и поздравления Елене Михайл[овне]. Крепко тебя обнимаю любящая тебя Лида М.",1964-11-20,birthday
212736,"Алиса! Поздравляю с днем рождения. Желаю быть такой красивой, как поутру цветок в росе, желаю быть такой счастливой, чтобы завидовали все. В учебе - дальнейшего успеха, Улыбок - в будни, в праздник - смеха, И чтобы всем чертям назло Тебе везде всегда везло. Пусть вечно будут в твоей власти Здоровье, молодость и счастье! ЯНКА",2001-01-28,birthday
234602,"Дорогая, любимая мамочка! Поздравляю с днем рождения и желаю счастья и здоровья в твоей жизни. Олежка. 12/I-62 г. <подпись>",1962-01-12,birthday
207017,"{23/XII-71 г.} Милая моя Груня! Спасибо родная за поздр[авление] с днем рождения. Я пока чувствую себя сносно, живем по старому [^по-старому]. Поздравляем тебя с Петей с Новым 1972 Годом, желаем много в нем получить успехов во всех делах и здоровья на долгие годы. Целуем - Бачунова",1971-12-23,birthday
228088,"Дорогой папулька! Поздравляем тебя с днем рождения. Желаем счастья, крепкого здоровья, неиссекающего оптимизма и юмора, исполнения всех твоих желаний {Целуем крепко крепко - Гагуся и Сережа 16. VII -87г. }",1987-07-16,birthday
237870,"Догорая Люда! Поздравляем тебя с днем рождения, желаем крепкого здоровья, успехов в труде, отличного настроения, любви и согласия в семье.",1983-08-20,birthday
223556,"23/ix - 1909 г. пущено письмо божье
Поздравляю с днём рождения и желаю тебе всего наилучшего в твоей спитальнической жизни. Твой старый слуга до гроба поручик А. А. Чичиков-Аменов.",1909-09-23,birthday
238702,"Адусик! Поздравляю тебя с Днем Рождения, Новым годом, желаю тебе много, много [^ много-много] здоровья, счастья в жизни и наилучших успехов в учебе. Желаю быть и в дальнейшем такой же хорошей. Анатолий. 29.XII-1961 г.",1961-12-29,birthday
246971,"Дорогой мой папа! Поздравляю с днем рождения, хочется пожелать хорошего здоровя [^здоровья], только ты его сам береги, а так же [^также] большой и радостной жизни в быту и труде. Сын Леонид. г.Магадан. 28.4.1966 г.",1966-04-28,birthday
227477,"Виктор Алексеевич! Поздравляю тебя с Днем рождения! Счастья тебе, удачи, успехов на нелегком трудовом поприще, оставться всегда молодым, весёлым хорошим человеком, каким я тебя знаю все эти годы!!!  Галина Алексеенко 30.09.1995 г. Псков <подпись>",1995-09-30,birthday
228274,"Дорогая бабушка! Поздравляю тебя с Днем рождения. Желаю счастья, здоровья и долгих лет жизни. Твой внук Андрей.",1981-05-24,birthday
250195,Ниночка! Поздравляю с днем рождения и желаю успехов в жизни и учебе и еще хорошо слушаться маму! 17/XI - 58 г[ода] Толя К.,1958-11-17,birthday
244440,"Дорогая Эльвина, поздравляю тебя с днем рождения и желаю много счастья и здоровья впереди, в награду за все тяжелое пережитое, что осталось позади. Целую крепко, Вероника 6. VIII-45г. {Жизнь - дорога труда и невзгоды. Не страшись ее смело иди, Там, за далью былой невзгоды, Где-то счастье есть впереди!}",1945-08-06,birthday
221530,"Дорогая Катюша! 
Сердечно поздравляю тебя с днем рождения. От души желаю хорошего здоровья, счастья в жизни. 

{Крепко целую. Надя}",1970-02-17,birthday
233194,"Дорогая подрушка [^подружка] Валя Поздравляю тебя с днем рожденья Желаю тебе 11 лет. счатье [^счастье], хорошой [^хорошей] учебе  {твоя Лена подруга Курданова и от Таи Плтуховой 12/XII 64г[од]}",1964-12-12,birthday
237992,"<u>Дорогая Света!</u> Поздравленья с днем рождения шлем тебе от всей души. А конкретно вот такое: Не знай горести и печали, Дни только радостные мчались и будь счастливой, в будущем и сейчас. И во все свои лета Как теперь будь молода! Без слов, но от души. [Васи…] Юдин [Ники…] 12.08.80 г.",1980-01-12,birthday
217673,"Дорогая Нина Дмитриевна! Поздравляю Вас с днем рождения! Желаю Вам долгих лет счастливой жизни, отличного здоровья, успехов в труде, мирного неба и всех земных благ. Целую. Вера Николаевна. 1 февраля 1983 г.",1983-02-01,birthday
