name,dedication
Библиотека им. М. А. Шолохова,им. М. А. Шолохова
Детская библиотека им. А. С. Пушкина п. Сосьва,им. А. С. Пушкина
Детская библиотека им. Ю. А. Гагарина,им. Ю. А. Гагарина
Библиотека-филиал им. Ленинского комсомола,им. Ленинского комсомола
Муниципальная детская библиотека им. П. С. Комарова,им. П. С. Комарова
Центральная детская библиотека им. Е. И. Чекина,им. Е. И. Чекина
Библиотека № 10 им. Фёдора Абрамова округа Варавино-Фактория,им. Ф. А. Абрамова
Центральная районная библиотека им. И. Н. Сабирова,им. И. Н. Сабирова
Нижнепенская модельная библиотека-филиал № 21 им. А. Д. Алексейченко,им. А. Д. Алексейченко
Красноярская городская библиотека им. А. М. Горького,им. А. М. Горького
Центральная городская библиотека им. М. В. Ломоносова,им. М. В. Ломоносова
Центральная городская детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Библиотека № 8 им. П. С. Кириллова,им. П. С. Кириллова
Городская библиотека – филиал № 9 им. Пушкина,им. А. С. Пушкина
Синегорская сельская библиотека им. Е. И. Кострова,им. Е. И. Кострова
Центральная городская детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Центральная городская библиотека им. Светланы Кузнецовой,им. Светланы Кузнецовой
"Городская библиотека им. В. С. Топилина, филиал № 8",им. В. С. Топилина
Центральная детская библиотека им. А. П. Гайдара г. Минусинска,им. А. П. Гайдара
Библиотека им. Ф. Г. Кедрова г. Ижевска,им. Ф. Г. Кедрова
Библиотека-филиал им. Н. В. Гоголя г. Нижнего Новгорода,им. Н. В. Гоголя
Красноярская городская библиотека им. А. Черкасова,им. А. Т. Черкасова
Красноярская городская детская библиотека им. П. Бажова,им. П. П. Бажова
Детская библиотека – филиал № 7 им. Г. А. Черкашина,им. Г. А. Черкашина
Некоузская центральная библиотека им. А. В. Сухово-Кобылина,им. А. В. Сухово-Кобылина
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,им. А. С. Грибоедова
Красноярская городская библиотека им. А. Блока,им. А. А. Блока
Библиотека № 9 им. М. Ю. Лермонтова,им. М. Ю. Лермонтова
Кирсинская центральная библиотека им. Г. М. Вяземского,им. Г. М. Вяземского
Библиотека № 13 им. В. Г. Короленко г. Перми,им. В. Г. Короленко
Центральная городская библиотека им. А. С. Пушкина г. Клинцы,им. А. С. Пушкина
Библиотека № 8 им. Н. А. Островского г. Перми,им. Н. А. Островского
Городская библиотека-филиал № 7 им. Ф. В. Гладкова,им. Ф. В. Гладкова
Центральная городская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Томаровская поселковая библиотека им. И. А. Чернухина,им. И. А. Чернухина
Центральная детская библиотека им. А. П. Гайдара г. Дивногорска,им. А. П. Гайдара
Специальная городская библиотека искусств им. А. С. Пушкина,им. А. С. Пушкина
Центральная городская библиотека им. Д. А. Фурманова,им. Д. А. Фурманова
Красноярская городская библиотека им. Я. Свердлова,им. Я. Свердлова
Городская библиотека им. Н. В. Гоголя г. Саки,им. Н. В. Гоголя
Детский информационный центр им. Л. Кассиля,им. Л. А. Кассиля
Немская центральная библиотека им. М. И. Ожегова,им. М. И. Ожегова
Библиотека-филиал № 6 им. И. А. Гончарова,им. И. А. Гончарова
Детская библиотека им. М. М. Пришвина г. Переславля-Залесского,им. М. М. Пришвина
Биробиджанская областная универсальная научная библиотека им. Шолом-Алейхема,им. Шолом-Алейхема
Библиотека им. М. А. Шолохова г. Новочеркасска,им. М. А. Шолохова
Верх-Язьвинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Свердловская областная специальная библиотека для незрячих и слабовидящих им. Д. Н. Мамина-Сибиряка,им. Д. Н. Мамина-Сибиряка
Модельная библиотека № 11 им. Л. С. Абдуллиной,им. Л. С. Абдуллиной
Кабардино-Балкарская республиканская детская библиотека им. Бекмурзы Пачева,им. Бекмурзы Пачева
Красноярская городская библиотека им. Ф. Достоевского,им. Ф. М. Достоевского
Детская библиотека с. им. Полины Осипенко,им. Полины Осипенко
Заборьинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детская библиотека № 10 им. М. М. Пришвина,им. М. М. Пришвина
Кировская ордена Почёта государственная универсальная областная научная библиотека им. А. И. Герцена,им. А. И. Герцена
Зерноградская библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная городская библиотека им. Н. Байтерякова,им. Н. Байтерякова
Библиотека-филиал № 3 им. И. В. Шамова,им. И. В. Шамова
Центральная городская библиотека им. А. А. Азовского,им. А. А. Азовского
Библиотека им. А. А. Блока г. Новосибирска,им. А. А. Блока
Красноярская городская библиотека им. И. Рождественского,им. И. Рождественского
Угодичская библиотека им. А. Я. Артынова,им. А. Я. Артынова
Ростовская городская библиотека им. А. А. Титова,им. А. А. Титова
Детский отдел библиотеки им. князя Г. Е. Львова,им. князя Г. Е. Львова
Центральная библиотека им. И. А. Мухлынина,им. И. А. Мухлынина
Библиотека № 10 им. С. А. Есенина,им. С. А. Есенина
Библиотека № 2 им. А. В. Кольцова,им. А. В. Кольцова
Воробьевская библиотека им. А. А. Романова,им. А. А. Романова
Центральная городская библиотека им. А. Д. Старцева,им. А. Д. Старцева
Центральная улусная модельная библиотека им. Н. М. Рыкунова,им. Н. М. Рыкунова
Центр семейного чтения им. В. Чапаева – филиал № 6,им. В. И. Чапаева
Библиотека им. Д. С. Лихачёва г. Кирово-Чепецка,им. Д. С. Лихачёва
Центральная городская детская библиотека им. Е. А. Пермяка,им. Е. А. Пермяка
Межпоселенческая библиотека им. М. А. Ульянова,им. М. А. Ульянова
Библиотека-филиал № 5 им. В. В. Вишневского,им. В. В. Вишневского
Библиотека им. Маяковского г. Зеленогорска,им. В. В. Маяковского
Красноярская городская библиотека им. Т. Шевченко,им. Т. Г. Шевченко
Оричевская центральная районная библиотека им. Людмилы Ишутиновой,им. Людмилы Ишутиновой
Городская библиотека им. Ф. Н. Слепушкина,им. Ф. Н. Слепушкина
Библиотека № 4 им. А. А. Прокофьева,им. А. А. Прокофьева
Петлинская сельская библиотека им. А. И. Поющева,им. А. И. Поющева
Читальный зал периодики Архангельской областной научной библиотеки им. Н. А. Добролюбова,им. Н. А. Добролюбова
Межпоселенческая центральная библиотека им. Александра Кердана г. Коркино,им. А. Кердана
Филиал № 7 – библиотека им. А. П. Чехова г. Нижнего Новгорода,им. А. П. Чехова
Библиотека семейного чтения им. В. Д. Берестова,им. В. Д. Берестова
Детская библиотека – филиал № 28 им. В. Д. Берестова,им. В. Д. Берестова
Воронежская областная специальная библиотека для слепых им. В. Г. Короленко,им. В. Г. Короленко
Модельная библиотека-филиал им. Н. К. Крупской,им. Н. К. Крупской
Александровск-Сахалинская центральная библиотека им. М. С. Мицуля,им. М. С. Мицуля
Городская детская библиотека им. В. Д. Давыдовой,им. В. Д. Давыдовой
Центральная районная детская библиотека им. В. П. Катаева,им. В. П. Катаева
Костромская областная библиотека для детей и молодежи им. А. Гайдара на ул. Симановского,им. А. П. Гайдара
Лесногородская библиотека им. И. А. Новикова,им. И. А. Новикова
Центральная библиотека им. М. В. Наумова,им. М. В. Наумова
Библиотека № 6 им. Ф. Ф. Павленкова с. Ваньки,им. Ф. Ф. Павленкова
Порезская сельская библиотека им. В. Г. Шумихина,им. В. Г. Шумихина
Центральная библиотека семейного чтения им. Н. Войновской,им. Н. Войновской
Библиотека № 1 им. Н. К. Крупской «Переплет» г. Санкт-Петербурга,им. Н. К. Крупской
Центральная городская детская библиотека им. А. П. Гайдара (отдел обслуживания),им. А. П. Гайдара
Библиотека им. Л. Н. Толстого г. Дзержинска,им. Л. Н. Толстого
Решоткинская сельская библиотека им. Ю. П. Артюхина,им. Ю. П. Артюхина
Октябрьская сельская библиотека-филиал им. И. А. Наговицына,им. И. А. Наговицына
Троицко-Печорская межпоселенческая центральная библиотека им. Г. А. Фёдорова,им. Г. А. Фёдорова
Жулановская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Национальная библиотека Республики Дагестан им. Р. Гамзатова,им. Р. Гамзатова
Библиотека № 3 им. Леонида Беспрозванного,им. Леонида Беспрозванного
Сосногорская межпоселенческая центральная библиотека им. Я. М. Рочева,им. Я. М. Рочева
Филиал № 7 – библиотека им. Ф. Э. Дзержинского г. Нижнего Новгорода,им. Ф. Э. Дзержинского
Библиотека им. Ю. Д. Дмитриева г. Новосибирска,им. Ю. Д. Дмитриева
Библиотека № 4 им. М. Соколова,им. М. Соколова
Центральная библиотека им. А. С. Пушкина г. Черногорска,им. А. С. Пушкина
Библиотека семейного чтения им. М. Горького,им. М. Горького
Крымская республиканская детская библиотека им. В. Н. Орлова,им. В. Н. Орлова
Библиотека № 26 им. Л. К. Татьяничевой,им. Л. К. Татьяничевой
Юношеская библиотека № 14 им. И. Сельвинского,им. И. Сельвинского
Центральная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Центральная детская библиотека им. А. П. Чехова г. Лесосибирска,им. А. П. Чехова
Ичалковская сельская библиотека им. В. В. Кованова,им. В. В. Кованова
Центральная библиотека им. В. Т. Слипенчука с. Черниговка,им. В. Т. Слипенчука
Библиотека-филиал № 2 им. Е. И. Носова г. Курска,им. Е. И. Носова
Центральная городская библиотека им. А. С. Пушкина г. Новочеркасска,им. А. С. Пушкина
Центральная городская библиотека им. Н. А. Некрасова,им. Н. А. Некрасова
Библиотека № 6 библиотечно-информационного центра им. П. П. Семенова-Тян-Шанского,им. П. П. Семенова-Тян-Шанского
Библиотека № 6 им. А. М. Колчанова,им. А. М. Колчанова
Библиотека № 18 им. А. М. Горького,им. А. М. Горького
Бугульминский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека-филиал № 22 им. Е. А. Баратынского,им. Е. А. Баратынского
Пикшенская библиотека-филиал им. П. К. Любаева,им. П. К. Любаева
Центральная городская детская библиотека им. Ю. Гагарина,им. Ю. А. Гагарина
Центральная библиотека им. В. А. Пазухина г. Кинешмы,им. В. А. Пазухина
Центральная детская библиотека им. В. С. Рыжакова,им. В. С. Рыжакова
Центральная библиотека им. В. В. Маяковского г. Котовска,им. В. В. Маяковского
Уканская сельская библиотека им. Ф. Васильева Ярского района,им. Ф. И. Васильева
Библиотека им. Н. Н. Муравьева-Амурского г. Владивостока,им. Н. Н. Муравьева-Амурского
Библиотека национальных литератур России и зарубежных стран им. Н. А. Некрасова,им. Н. А. Некрасова
Клинская городская библиотека им. М. М. Пришвина,им. М. М. Пришвина
Библиотека им. А. С. Пушкина г. Новосибирска,им. А. С. Пушкина
Районная публичная библиотека им. А. Герцена,им. А. И. Герцена
Детская библиотека № 5 им. Е. Ф. Трутневой,им. Е. Ф. Трутневой
Библиотека № 11 им. Ф. Ф. Павленкова с. Зипуново,им. Ф. Ф. Павленкова
Центральная библиотека им. М. Ю. Лермонтова г. Тихорецка,им. М. Ю. Лермонтова
Санчурская центральная библиотека им. А. М. Рыжова,им. А. М. Рыжова
Центральная городская библиотека им. Ф. М. Достоевского,им. Ф. М. Достоевского
Красноярская городская библиотека им. К. Паустовского,им. К. Паустовского
Центральная детская библиотека им. С. В. Михалкова,им. С. В. Михалкова
Библиотека им. М. М. Пришвина г. Тюмени,им. М. М. Пришвина
Библиотека № 1 им. Валерия Алексеева,им. В. Алексеева
Вожгальская сельская библиотека им. Ф. И. Шаляпина,им. Ф. И. Шаляпина
Лальская городская библиотека им. И. С. Пономарева,им. И. С. Пономарева
Библиотека № 10 им. А. П. Гайдара,им. А. П. Гайдара
Павловская центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная детская библиотека им. В. П. Крапивина г. Тюмени,им. В. П. Крапивина
Библиотека им. Н. В. Гоголя,им. Н. В. Гоголя
Библиотека № 5 им. Николая Рубцова г. Санкт-Петербурга,им. Н. М. Рубцова
Городская библиотека № 4 им. С. Есенина п. Дубинино,им. С. А. Есенина
Центральная городская библиотека им. Е. Р. Дашковой,им. Е. Р. Дашковой
Библиотека № 1 им. М. В. Фрунзе,им. М. В. Фрунзе
Детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Красноярская городская детская библиотека им. М. Пришвина,им. М. М. Пришвина
Гляденская центральная сельская библиотека – филиал № 1 им. С. Д. Гуляева,им. С. Д. Гуляева
Центральная районная библиотека им. И. Г. Истомина,им. И. Г. Истомина
Библиотека им. Н. Некрасова г. Рыбинска,им. Н. А. Некрасова
Центральная детская библиотека № 46 им. И. З. Сурикова (филиал № 2),им. И. З. Сурикова
Центральная городская библиотека им. А. С. Пушкина г. Симферополя,им. А. С. Пушкина
Библиотека им. А. Н. Радищева,им. А. Н. Радищева
Бородулинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детская модельная библиотека им. В. И. Воробьева,им. В. И. Воробьева
Центральная детская библиотека им. А. П. Гайдара г. Каменск-Шахтинского,им. А. П. Гайдара
Карпогорская центральная библиотека им. Ф. А. Абрамова,им. Ф. А. Абрамова
Центральная городская библиотека «Smart-библиотека им. Н. Д. Неустроева»,им. Н. Д. Неустроева
Карачевская межпоселенческая районная библиотека им. Н. Н. и Н. В. Баранских,им. Н. Н. и Н. В. Баранских
Библиотека им. Н. Н. Старостина,им. Н. Н. Старостина
Центральная детская библиотека им. А. П. Гайдара г. Ачинска,им. А. П. Гайдара
Библиотека им. С. Есенина г. Азова,им. С. А. Есенина
Центральная городская библиотека им. А. С. Пушкина города Туапсе,им. А. С. Пушкина
Центральная библиотека им. А. М. Горького,им. А. М. Горького
Центральная районная библиотека им. Д. А. Фурманова,им. Д. А. Фурманова
Белоярская библиотека им. Г. Г. Кушникова,им. Г. Г. Кушникова
Национальная библиотека им. А. С. Пушкина Республики Мордовия,им. А. С. Пушкина
Библиотека им. В. Маяковского г. Пушкино,им. В. В. Маяковского
Красноярская городская библиотека им. А. Пушкина,им. А. С. Пушкина
Межпоселенческая библиотека Касторенского района им. В. Г. Гордейчева,им. В. Г. Гордейчева
Бымовская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. М. А. Лаврентьева,им. М. А. Лаврентьева
Краснобаковская центральная библиотека им. Н. Г. Тумакова,им. Н. Г. Тумакова
Модельная центральная городская специализированная библиотека им. И. А. Гончарова,им. И. А. Гончарова
Верхнеуральская городская библиотека им. П. М. Кудряшева,им. П. М. Кудряшева
Цепочкинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детско-юношеская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Никольская районная библиотека им. В. Беринга,им. В. Беринга
Пукшинерская сельская библиотека-филиал – центр марийской культуры им. Йывана Кырля,им. Йывана Кырля
Октябрьская библиотека № 2 им. Н. К. Жернакова,им. Н. К. Жернакова
Детская библиотека им. Веры Чаплиной,им. В. Чаплиной
Староюрьевская районная библиотека им. Ю. А. Ознобишина,им. Ю. А. Ознобишина
Детская библиотека им. М. Ю. Лермонтова г. Любима,им. М. Ю. Лермонтова
Центральная библиотека им. К. Г. Паустовского,им. К. Г. Паустовского
Библиотека-филиал № 15 им. М. С. Петровых,им. М. С. Петровых
Библиотека № 19 им. И. С. Тургенева,им. И. С. Тургенева
Библиотека-филиал № 24 им. В. М. Шукшина,им. В. М. Шукшина
Частинская центральная районная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Алтынайская сельская библиотека им. К. А. Некрасовой,им. К. А. Некрасовой
Библиотека им. К. Симонова г. Дзержинска,им. К. Симонова
Центральная библиотека им. К. Г. Паустовского п. Базарный Сызган,им. К. Г. Паустовского
Центральная районная библиотека им. Г. Н. Потанина,им. Г. Н. Потанина
Красноярская городская библиотека им. С. Есенина,им. С. А. Есенина
Библиотека № 3 им. О. Ф. Берггольц г. Санкт-Петербург,им. О. Ф. Берггольц
Емецкая библиотека им. Н. М. Рубцова,им. Н. М. Рубцова
Библиотека им. В. Дубинина,им. В. Дубинина
Центральная районная библиотека им. Г. А. Пирожникова,им. Г. А. Пирожникова
Библиотека № 4 им. М. Г. Исаковой,им. М. Г. Исаковой
Детское отделение Мценской межпоселенческой районной библиотеки им. И. С. Тургенева,им. И. С. Тургенева
Дивногорская городская библиотека им. В. Г. Распутина,им. В. Г. Распутина
Центральная городская библиотека им. Горького,им. М. Горького
Рудничная городская библиотека им. Л. А. Сафронова,им. Л. А. Сафронова
Центральная районная детская библиотека им. А. М. Горького г. Нижнего Новгорода,им. А. М. Горького
Библиотека им. И. Л. Дроздова,им. И. Л. Дроздова
Софринская библиотека им. Ф. И. Тютчева,им. Ф. И. Тютчева
Центральная районная библиотека им. М. Б. Доржу,им. М. Б. Доржу
Библиотека им. И. У. Басаргина,им. И. У. Басаргина
Центральная городская детская библиотека им. И. А. Докукина,им. И. А. Докукина
Красноярская городская детская библиотека им. К. Чуковского,им. К. И. Чуковского
Библиотека № 2 им. Н. В. Гоголя,им. Н. В. Гоголя
Центральная модельная библиотека им. М. Ю. Лермонтова г. Ефремов,им. М. Ю. Лермонтова
Центральная городская библиотека им. А. И. Куприна,им. А. И. Куприна
Библиотека № 16 им. Г. Жукова,им. Г. Жукова
Краеведческая библиотека – филиал № 1 им. В. Г. Белинского,им. В. Г. Белинского
Детская библиотека № 6 им. В. В. Бианки,им. В. В. Бианки
Городская библиотека им. А. Р. Беляева,им. А. Р. Беляева
Центральная районная библиотека им. Анатолия Чмыхало,им. А. Чмыхало
Библиотека № 9 им. А. М. Васнецова г. Кирова,им. А. М. Васнецова
Тувинская республиканская детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Городская библиотека семейного чтения им. Дмитриева,им. Дмитриева
Библиотека им. А. С. Попова,им. А. С. Попова
Казанский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека-филиал № 39 им. С. Скитальца,им. С. Скитальца
Модельная детская библиотека-филиал № 17 им. С. Я. Маршака,им. С. Я. Маршака
Михайловская центральная библиотека им. Н. М. Перовского,им. Н. М. Перовского
Центральная районная детская библиотека им. О. Кошевого,им. О. Кошевого
Библиотека им. К. Симонова г. Нижнего Новгорода,им. К. Симонова
Библиотека № 5 им. А. И. Герцена г. Перми,им. А. И. Герцена
Библиотека им. И. С. Тургенева г. Орла,им. И. С. Тургенева
Библиотека им. С. А. Есенина г. Шахты,им. С. А. Есенина
Константиновская районная библиотека им. Ф. П. Крюкова,им. Ф. П. Крюкова
Городская библиотека – филиал № 7 им. Некрасова,им. Н. А. Некрасова
Юрьевецкая городская библиотека им. Ф. С. Грибунина,им. Ф. С. Грибунина
Приморская краевая библиотека им. А. М. Горького,им. А. М. Горького
Центральная городская библиотека им. А. П. Платонова (читальный зал),им. А. П. Платонова
Центральная библиотека им. Ф. Г. Сухова,им. Ф. Г. Сухова
Модельная Центральная детская библиотека им. М. Горького,им. М. Горького
Пионерская библиотека им. А. М. Казанцева,им. А. М. Казанцева
Центральная городская библиотека им. А. Грина,им. А. С. Грина
Детская библиотека – филиал № 7 им. Л. С. Мерзликина,им. Л. С. Мерзликина
Филиал № 2 – библиотека им. Декабристов,им. Декабристов
Библиотека им. В. И. Даля г. Нижнего Новгорода,им. В. И. Даля
Железногорская межпоселенческая библиотека им. Н. М. Перовского,им. Н. М. Перовского
Центральная детская библиотека им. Б. С. Рябинина,им. Б. С. Рябинина
Центральная детская библиотека им. А. C. Макаренко г. Евпатории,им. А. C. Макаренко
Детская библиотека № 3 им. И. А. Крылова,им. И. А. Крылова
Центральная библиотека им. Р. Гамзатова г. Кизилюрта,им. Р. Гамзатова
Центральная детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Центральная городская библиотека им. М. Горького,им. М. Горького
Старооскольский филиал Белгородской библиотеки для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Курумканская центральная районная библиотека им. С. Д. Ангабаева,им. С. Д. Ангабаева
Жешартская библиотека им. С. А. Попова,им. С. А. Попова
Городищенская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детская библиотека им. А. С. Пушкина г. Сарова,им. А. С. Пушкина
Центральная библиотека им. А. П. Чехова г. Владивостока,им. А. П. Чехова
Библиотека-филиал № 13 им. И. В. Кашпурова,им. И. В. Кашпурова
Модельная библиотека им. Даута Юлтыя г. Белорецка,им. Даута Юлтыя
Библиотека им. А. И. Герцена г. Нижнего Новгорода,им. А. И. Герцена
Павловская центральная детская библиотека им. Ф. И. Панферова,им. Ф. И. Панферова
Центральная городская публичная библиотека им. В. Г. Белинского,им. В. Г. Белинского
Хабаровская краевая детская библиотека им. Н. Д. Наволочкина,им. Н. Д. Наволочкина
Библиотека им. В. М. Шукшина г. Новочеркасска,им. В. М. Шукшина
Волгоградская областная универсальная научная библиотека им. М. Горького,им. М. Горького
Центральная межпоселенческая библиотека им. И. А. Куратова,им. И. А. Куратова
Красноярская городская библиотека им. А. Чехова,им. А. П. Чехова
Аннинская центральная библиотека им. Е. П. Ростопчиной,им. Е. П. Ростопчиной
Библиотека им. П. Хузангая (филиал № 20),им. П. Хузангая
Саратовская областная библиотека для детей и юношества им. А. С. Пушкина,им. А. С. Пушкина
Библиотека № 44 им. В. Г. Короленко (филиал № 3),им. В. Г. Короленко
Молодежная библиотека им. И. Тургенева – филиал № 18,им. И. С. Тургенева
Центральная библиотека № 15 им. В. О. Ключевского,им. В. О. Ключевского
Шабуровская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. М. Горького г. Лесосибирска,им. М. Горького
Детская библиотека № 16 им. Аллы Стародубовой,им. А. Стародубовой
Библиотека «Новогородская» им. А. И. Курицына,им. А. И. Курицына
Детская библиотека № 21 им. С. К. Устинова г. Иркутска,им. С. К. Устинова
Библиотека-филиал № 4 им. Е. И. Полянского г. Курска,им. Е. И. Полянского
Стрельская сельская библиотека – филиал им. В. Л. Волгина,им. В. Л. Волгина
Библиотека № 13 им. В. А. Вонлярлярского,им. В. А. Вонлярлярского
Городская библиотека им. Ю. Р. Кисловского,им. Ю. Р. Кисловского
Ныровская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. Ю. Ф. Федотова,им. Ю. Ф. Федотова
Детская библиотека им. С. Я. Маршака г. Кирово-Чепецка,им. С. Я. Маршака
Библиотека им. М. Сеспеля – филиал № 13 г. Чебоксары,им. М. Сеспеля
Детская библиотека № 22 им. Л. А. Кассиля (филиал № 2),им. Л. А. Кассиля
Юрьянская центральная районная библиотека им. С. И. Сычугова,им. С. И. Сычугова
Детская библиотека № 8 им. П. П. Бажова,им. П. П. Бажова
Библиотека им. В. А. Закруткина г. Шахты,им. В. А. Закруткина
Детская библиотека № 13 с. п. им. М. Горького,им. М. Горького
Городская библиотека – филиал № 1 им. М. Бурангулова,им. М. Бурангулова
Библиотека им. М. М. Зощенко,им. М. М. Зощенко
Кобринская сельская библиотека им. В. Ю. Дербака,им. В. Ю. Дербака
Подосиновская центральная библиотека им. А. А. Филева,им. А. А. Филева
Районная детская библиотека им. С. В. Ягуповой,им. С. В. Ягуповой
Центральная городская библиотека им. Ф. Ф. Павленкова г. Верхняя Тура,им. Ф. Ф. Павленкова
Детская библиотека им. С. Я. Маршака г. Заволжье,им. С. Я. Маршака
Библиотека № 37 им. В. А. Добрякова,им. В. А. Добрякова
Детская библиотека-филиал № 5 им. А. П. Гайдара города Туапсе,им. А. П. Гайдара
Детская библиотека № 1 им. В. Е. Сорочкина г. Брянска,им. В. Е. Сорочкина
Библиотека им. А. А. Фадеева,им. А. А. Фадеева
Модельная центральная библиотека им. В. Н. Татищева,им. В. Н. Татищева
"Детская библиотека им. Х. Степанова, филиал № 11",им. Х. Степанова
Центральная библиотека им. Н. И. Кочина,им. Н. И. Кочина
Туртапинская сельская библиотека им. В. Л. Силаева,им. В. Л. Силаева
Детская библиотека им. А. П. Гайдара г. Орла,им. А. П. Гайдара
Библиотека № 9 им. А. В. Жигулина,им. А. В. Жигулина
Библиотека-филиал № 13 им. Н. М. Овчинникова,им. Н. М. Овчинникова
Библиотека им. Н.А. Некрасова,им. Н. А. Некрасова
Мценская межпоселенческая районная библиотека им. И. С. Тургенева,им. И. С. Тургенева
Дебесская районная библиотека им. С. П. Широбокова,им. С. П. Широбокова
Республиканская детско-юношеская библиотека им. В. Х. Колумба,им. В. Х. Колумба
Библиотека им. И. А. Гончарова,им. И. А. Гончарова
Библиотека-филиал № 4 им. Н. К. Крупской,им. Н. К. Крупской
Районная библиотека им. А. И. Куприна с. Наровчат,им. А. И. Куприна
Библиотека им. А. Н. Толстого Московского района Нижнего Новгорода,им. А. Н. Толстого
Библиотека им. А. Д. Знаменского,им. А. Д. Знаменского
Городская библиотека № 17 г. Пензы им. А. Б. Мариенгофа,им. А. Б. Мариенгофа
Библиотека им. П. Васильева,им. П. Васильева
"Городская библиотека им. Э. Н. Успенского, филиал № 6",им. Э. Н. Успенского
Библиотека-филиал № 14 им. А. С. Пушкина г. Оренбурга,им. А. С. Пушкина
Молодежная библиотека – филиал № 18 им. М. Горького,им. М. Горького
Библиотека им. А. С. Грибоедова г. Нижнего Новгорода,им. А. С. Грибоедова
Нюрбинская центральная библиотека им. Ф. Г. Сафронова,им. Ф. Г. Сафронова
Качканарская городская библиотека им. Ф. Т. Селянина (взрослая),им. Ф. Т. Селянина
Зашижемская сельская библиотека им. Ю. С. Розадорского,им. Ю. С. Розадорского
Красноярская городская детская библиотека им. А. Грина,им. А. С. Грина
Михайловская центральная детская библиотека им. Б. И. Вронского,им. Б. И. Вронского
Детский информационный центр им. В. Чаплиной,им. В. Чаплиной
Библиотека им. А. П. Чехова г. Дзержинска,им. А. П. Чехова
Коношская центральная районная библиотека им. Иосифа Бродского,им. И. Бродского
Центральная детская библиотека им. Ю. С. Самсонова г. Иркутска,им. Ю. С. Самсонова
Библиотека им. Н. Ф. Гастелло г. Нижнего Новгорода,им. Н. Ф. Гастелло
Городская центральная библиотека им. Г. Н. Айги,им. Г. Н. Айги
Библиотека-филиал им. М. В. Ломоносова г. Нижнего Новгорода,им. М. В. Ломоносова
Уинская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Межпоселенческая центральная районная библиотека им. И. Г. Зиненко,им. И. Г. Зиненко
Библиотека им. С. Т. Аксакова,им. С. Т. Аксакова
Красноярская городская библиотека им. Н. Некрасова,им. Н. А. Некрасова
Детская библиотека им. Афанасия Никитина,им. Афанасия Никитина
Библиотека им. А. Чехова г. Кургана,им. А. П. Чехова
Библиотека им. А. Беляева,им. А. Р. Беляева
Центральная библиотека им. А. С. Пушкина п. Переволоцкого,им. А. С. Пушкина
Библиотека № 183 им. Данте Алигьери,им. Данте Алигьери
Библиотека № 9 им. Даниила Гранина г. Санкт-Петербурга,им. Д. А. Гранина
Центральная детская библиотека им. А. С. Пушкина с. Большое Болдино,им. А. С. Пушкина
Детская библиотека № 16 библиотечно-информационного центра им. П. П. Семенова-Тян-Шанского,им. П. П. Семенова-Тян-Шанского
Детская библиотека им. А. Б. Горской г. Челябинска,им. А. Б. Горской
Центральная библиотека им. Горького,им. М. Горького
Библиотека им. А. И. Люкина Московского района Нижнего Новгорода,им. А. И. Люкина
Октябрьская библиотека им. Н. П. Гурьяновой,им. Н. П. Гурьяновой
Библиотека-филиал № 2 им. Н. Островского г. Туапсе,им. Н. А. Островского
Центральная библиотека им. Александра Ероховца,им. А. Ероховца
Центральная детская библиотека им. Героя Советского Союза А. И. Захарова,им. А. И. Захарова
Межпоселенческая центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная межпоселенческая библиотека им. В. В. Юхнина с. Объячево,им. В. В. Юхнина
Красноярская городская библиотека им. А. Фадеева,им. А. А. Фадеева
Центральная детская библиотека им. С. Я. Маршака,им. С. Я. Маршака
