UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
29b8268b-8eae-4f8f-ab72-debf3c3dd3c3,Book 2,Tyrigetæ,char-offset:165320,PLACE,http://pleiades.stoa.org/places/226801,46.5,29.5,unknown,VERIFIED,,,,
b0bf20bf-bc6b-4bbb-b2a9-f62e3b6e0601,Book 6,Locrians,char-offset:23085,PLACE,http://pleiades.stoa.org/places/452369,38.20782,16.23715,"stoa,townhouse,theatre,sanctuary,settlement",VERIFIED,,,,
f0fa0788-f87b-44cd-9bb2-7566b9d58293,Book 2,Taurus,char-offset:43218,PLACE,http://pleiades.stoa.org/places/639129,37.25,30.25,river,VERIFIED,,,,
2589d150-23a6-493d-830e-b04357a907b8,Book 3,Artabri,char-offset:46099,PLACE,http://pleiades.stoa.org/places/236343,43.5,-8.5,people,VERIFIED,,,,
82a16c73-c8ef-453f-ace6-9633869ed289,Book 1,Paphos,char-offset:105617,PLACE,http://pleiades.stoa.org/places/707596,34.707147,32.573711,settlement,VERIFIED,,,,
edf5cdf3-979e-4395-bef9-f33846451c93,Book 4,Cevennes,char-offset:1189,PLACE,http://pleiades.stoa.org/places/167703,44.425959,3.7391349,mountain,VERIFIED,,,,
31f968e8-be1f-47a8-8dd4-f8312e16d999,Book 4,Morini,char-offset:48147,PLACE,http://pleiades.stoa.org/places/109177,50.5,1.5,people,VERIFIED,,,,
30c2877b-6e37-48a1-95c7-7b38fec82513,Book 3,Libya,char-offset:56296,PLACE,http://pleiades.stoa.org/places/991375,28.91884175132798,22.08409203276879,province,VERIFIED,,,,
75a22c48-eb40-4650-82c4-4204193e14d9,Book 4,Aëria,char-offset:24592,PLACE,http://pleiades.stoa.org/places/167624,44.32368,4.74279,settlement,VERIFIED,,,,
f2e47a7b-7d11-4454-8fdb-0b2ce1fb6d03,Book 3,Scombraria,char-offset:60979,PLACE,http://pleiades.stoa.org/places/266032,37.55911,-0.96882,island,VERIFIED,,,,
d9ea198b-2710-4aa8-a5a7-b5d9cfd32aa7,Book 2,Babylon,char-offset:50457,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
4c93f60c-4376-4b99-aebb-b5a83f5b265c,Book 1,Cyrene,char-offset:148767,PLACE,http://pleiades.stoa.org/places/373778,32.818736,21.856169,settlement,VERIFIED,,,,
