id,text,date,cause
227885,"Дорогая доченька, Галочка, поздравляем тебя с днем рождения и 63-ей годовщиной Великого Октября! Желаем сердечно всех благ в жизни, крепкого-крепкого здоровья, огромного личного и семейного счастья, успеха и радости в работе и жизни!!! Не унывай, моя хорошая, все плохое уже позади, будь всегда весела, радостна, и над нами засияет прекрасная звезда будущего счастья! Кр[епко]-кр[епко] целуем тебя - твои Мама, Папа.",1980-11-07,birthday
246611,"{14 апреля 1956 г.} дорогую тетю Мусю поздравляем с днем рождения! Желаем ей здоровья, счастья в жизни и еще многих лет прибывания [^пребывания] в земной жизни, на благо молодого талантливого поколения. Усачевы (Мария, Петя, Люда).",1956-04-14,birthday
237909,"Дорогая Галина! Все мы сердечно поздравляем тебя с днем рождения! Желаем всего наилучшего в жизни: здоровья, счастья, успехов в труде, бодрого настроения! Целуем: мама, отец, Валя. 11.09.86 г.",1986-09-11,birthday
219972,"С новым наступающим 1950 годом! Боря поздравляю тебя с днем рождения и новым годом! Желаю хорошо провести каникулы, хорошо отдохнуть и с новыми силами приступить к занятиям, чтобы сдать экзамены за 4 класс только на 4 и 5. Привет маме и папе. 27.12.49 г.",1949-12-27,birthday
208601,"Дорогая Таня! Поздравляем тебя с днем рождения. Желаем успехов в учёбе и в труде. Бабушка Поля, бабушка Аня, Маруся, Вова, Шурик и Люба.",1963-03-03,birthday
104359,"15/VIII-33 г. Дорогой Ванюша! Поздравляем тебя с днем рождения и шлем всякие самые лучшие пожелания. Как недавно был тот день, когда нам сказали, что Ваня родился, — а уже 15 лет прошло! Всех твоих —с новорожденным. Целуем крепко. Дядя [?Гриня] Тетя Ага Сима Люда.",1933-08-15,birthday
239276,"Дорогая мамочка! Поздравляем тебя с днем рождения! Желаем здоровья и всегда хорошего настроения. Юра, Света. 27.XI.85 г.",1985-11-27,birthday
225454,"Дорогой дедуся, поздравляю Вас с днём рождения. Желаю Вам счастья, здоровья и долгих лет жизни. Целует внучка Алла. {21/XI-51 года}",1951-11-21,birthday
250114,"Многоуважаемая Елена Владимировна! Поздравляем Вас с днем рождения и желаем Вам долгих лет жизни, а также наилучшие пожелания. С приветом, я мама и тетя. 4.07.63 г[од].",1963-07-04,birthday
228567,Дорогой Эрнст! Сердечно поздравляю с днем рождения и от всей души желаю всего наилучшего. Твоя Annie. Благодарю за открытку.,1909-07-09,birthday
239619,"Дорогой папочка! Поздравляю тебя с днем рождения и желаю здоровья, успехов в работе, исполнения всех желаний. Твоя дочь Ира. 28/VIII - 64 г.",1964-08-28,birthday
248344,{31 V - 56 г.} Дорогая Шуренька! Поздравляю с днем рождения и желаю скорее быть дома и с хорошим здоровьем. Целую крепко. Саша,1956-05-31,birthday
215731,{Кума поздравляет с днем рождения и желает счастливого пути}. Его Высокоблагородию Павлу Васильевичу Константинову,1901-09-28,birthday
208378,"Дорогой Валерий Александрович! Поздравляю Вас и Альбину (не знаю отчества) Шульгину с днём рождения! Желаю Вам радости творчества и торжества духовности в нашем мире. Будьте здоровы, жизнерадостны, работоспособны. Низкий поклон Вам за Вашу работу! С уважением, любовью и признательностью - Матыков Андрей. {3 авг. 1986г.}",1986-08-03,birthday
247018,"Дорогие друзья! Поздравляем всех вас с праздником и Димушку с днем рождения! Желаем всего самого доброго! Моля ви се, не проклинайте нас, потому что мы думаем и помним о вас все время. Будьте здоровы, дорогие наши. Целуем всех. Все Степаненко. 6.X.75. София.",1975-10-06,birthday
228118,"Родимая моя доченька! Поздравляю тебя с днем рождения! Это всегда праздник и для родителей. А отметить его хорошо можно и в более подходящее время. Грустить не надо. Уже счастье в том, что человек живет на свете. Будь здорова! Желаю чтобы сыночек тебя не огорчал. {Желаю личного счастья!}
Изведав горечь укоризны, Обид, Ошибок, Мелких драм, Учитесь радоваться жизни, Ее обыденным дарам! Рассвету, Взлету журавленка, Речушке, Моющей пески, Улыбке милого ребенка. Пожатью дружеской руки. Работе, Сделанной как надо, Дороге, Чтобы вдаль влекла. Летучей ласке снегопада, Добру домашнего тепла. В ракете Или же сквозь призмы Приблизясь к солнечным мирам, Спешите радоваться Жизни, ее обыденным дарам ! Людмила Татьяничева. {Целую. Мама}",1985-08-05,birthday
100156,Дорогая мамочка! Поздравляю тебя с днем рождения! Желаю тебе здоровья и радости. Лена. 4.06.89,1989-06-04,birthday
229249,Дорогая Таня! Поздравляю тебя с Днем Рождения! Желаю быть здоровой и очень умной. твоя любимая бабушка. Агафья Степановна. 23/I.59г.,1959-01-23,birthday
252022,"Людмила Михайловна! Люда - Мила! Милочка! Поздравляем с днем рождения! Весеннего Тебе настроения, Здоровья, Счастья! Целуем - Стабули 1983 г. 5 V",1983-05-05,birthday
227200,"Милые Груня и Зоя поздравляю вас с днем рождения. Желаю счастья, успехов в жизни. [?9]/IV-60 г. Ваня",1960-04-09,birthday
225539,"Дорогая Людмила Викторовна! А жизнь идет. И чем круглее наши даты, тем ярче юности далекие года. Сердечно поздравляю Вас с Днём рождения! Любые отойдут несчастья и в непогоду веселей, когда у Вас так много верных, всегда Вас любящих друзей. Позвольте мне сказать сегодня словами русской старины: Дай Бог Вам доброго здоровья! И долгих лет без горькой седины. Целую. Ваша Маргарита Авенировна. {13.10.96 г}",1996-10-13,birthday
