corpus,content,n_syllables,duration
Khislavichi,"Поросенку дал, все ихное хозяйстве, говорю, курам сыпнул, всё, говорю.",23,2.896000000000015
Khislavichi,"Пляски были, гармошка, песня, а теперь.",12,2.727999999999952
Khislavichi,"И попьёшь с чаем, ти с молоком, и вкуснятина была.",16,2.9410000000000025
Khislavichi,"и говорит, при= корова молока не даёт, а приходит она  к этой,",22,3.722999999999956
Khislavichi,Здравствуйте!,3,1.1920000000000073
Khislavichi,Парнистики назывались.,8,1.63900000000001
Khislavichi,"Криминалист сказал нам не выезжать, пока мы, они  не приедут.",20,3.88900000000001
Khislavichi,Да.,1,0.35599999999999454
Khislavichi,"килограмм - семьдесят восемь, восемьдесят рублей.",14,3.255999999999972
Khislavichi,Да.,1,0.38900000000001
Khislavichi,"Там тут  ступа такая деревянная, толкач такой.",16,2.3610000000000007
Khislavichi,"Не, ну, сделаешь не знаешь, скажут уже.",12,2.699999999999932
Khislavichi,"пошёл напитый, а тут",7,1.2609999999999957
Khislavichi,"солнце когда  заходит дык надо, или когда  всходит рано или заходит, надо тогда ,",27,5.442000000000007
Khislavichi,у= сватья мне подарила простынь.,10,2.2150000000000034
Khislavichi,"тот  знает, как этот людской труд даётся.",12,2.5750000000000455
Khislavichi,"Вот зверобой, я говорю.",8,1.6789999999999736
Khislavichi,Кошку.,2,0.4860000000000184
Khislavichi,А потом уже мне после. Рассказали уже вот.,15,3.9290000000000873
Khislavichi,"Тарелочку, говорит, налей мне. Я ему ещё баночку литровую накрыла, налила и крышечку.",32,4.146000000000015
Khislavichi,"Что я баяла, а интернет у нас есть .",12,1.88900000000001
Khislavichi,"сегодня одна ягодина в Жанвили, другая в Бахаревке. Правда, Люд?",22,3.180000000000007
Khislavichi,"Ну, а тётка пришла, его жена, и говорит: Ой, ты веди.",18,3.7179999999999898
Khislavichi,"песню пе=, по рюмочке выпьем, песни запели - весело. Сейчас запой  песню, скажут, напился.",28,5.110000000000014
Khislavichi,"Взяла газету и говрит, вот.",9,2.1229999999999905
Khislavichi,"вот пасут, нанимают человека, он пасёт деревенское стадо, дык там что-то дают,",27,4.522999999999968
Khislavichi,"Ну у нас, помню, говорили, сказывали, когда-то. Ой, чтоб такое?",21,6.72699999999999
Khislavichi,"и потом будет дом гореть, так вот свечой, и ничего не случится, ти сарай, ти дом.",25,5.325999999999993
Khislavichi,"Разводила на воде, этой, самогонки. Ходила там к одной женщине. Самогонки, говорю, дай, так и так. Ну, я не стала объяснять, к чему, я говорю, дай мне самогонки.",53,8.437000000000012
Khislavichi,"Нет, за мной, примерно, с соседнего колхоза машина приходила.",20,3.9500000000000455
Khislavichi,Вези её в церковь .,6,1.4420000000000073
Khislavichi,Поехали мужики.,7,1.247000000000071
Khislavichi,"Один, не сгор=, жарится, а верх сырой.",11,3.402999999999963
Khislavichi,"Да, с приездом.",4,1.203000000000003
Khislavichi,"Все были. Ой! Столько машин шло следом, ой!",12,3.0200000000000387
Khislavichi,"Мы самые первые с этой деревни, с Гуты переехали. Папка мой сказал. Что папка мой троху что-то...",32,6.565000000000055
Khislavichi,Сахар был.,3,0.75
Khislavichi,"Нет, не ужи, называется...",9,2.651999999999987
Khislavichi,Медицина смотрит теперь .,8,1.9189999999999827
Khislavichi,"С, ну, черницы, были у нас, вон, ходили в лес. Не было такой заросли, было черники, земляники.",30,6.111999999999995
Khislavichi,"Было семь деревень. Осталось деревни: вот наша деревня, соседняя и всё.",24,3.659999999999968
Khislavichi,"Уже нету, ну. Не топится уже.",11,2.75
Khislavichi,"Если много звезд, урожай будет как-то на какой-то праздник. Вот и не помню что-то.",25,4.199999999999989
Khislavichi,Помимо невесты.,6,1.2210000000000036
Khislavichi,Есть маслята.,4,1.6129999999999995
Khislavichi,"Ну, за= разъехались. Нема моих одноклассников здесь.",16,2.8309999999999036
Khislavichi,покололи. Пробра= приберём ещё.,11,2.231999999999971
Khislavichi,"Чтоб это, моло= корова назад, и всё, молоко назад вернулось. Мне и раньше мама моя говорила, что",33,5.380999999999972
Khislavichi,"не знаешь, куда  поступиться.",9,1.464999999999918
Khislavichi,"Не, ну идут, ну, я ж не знаю.",9,2.27800000000002
Khislavichi,"Спицы, ну, спицы вязальные, это, вяжут эти,",15,3.509999999999991
Khislavichi,"арестуют, если я вас, тебя не повезу.",14,2.2210000000000036
Khislavichi,Вот в коридоре - у нас сенцы назывались - поставишь.,16,3.1779999999999973
Khislavichi,"у нас, у меня соседи хорошие, меня не бросают. Ну, вот.",20,3.409999999999968
Khislavichi,А вот у мужа считается ку=,10,2.115000000000009
Khislavichi,Это.,2,0.6979999999999933
Khislavichi,Ну.,1,0.3790000000000191
Khislavichi,"Вода по нем текла и он срабатывал, потом на мельницу всё это работало. А теперь она,",30,4.439999999999998
Khislavichi,Мята для себя.,5,1.5419999999999163
Khislavichi,"Ой, ужас дикий!",5,1.2210000000000036
Khislavichi,"Я же за ним не хожу ж, не прошу, правда что, дайте мне.",16,3.1860000000000355
Khislavichi,Ти свиньям же надо.,6,1.197999999999979
Khislavichi,"Жили, хорошо жили. Бедно жили.",11,3.033999999999992
Khislavichi,Им покупать и готовое. Правда?,11,1.9359999999999216
Khislavichi,"В одной деревне живем, а не знаем один одного.",16,1.8799999999999957
Khislavichi,"И буги-буги, как  мы.",7,1.2919999999999732
Khislavichi,И посредине три= на первом коне бубенчики эти .,17,3.407000000000153
Khislavichi,"Там у нас в деревне было,",8,1.7000000000000457
Khislavichi,"Это лён, кружева делали.",9,2.1200000000000045
Khislavichi,"Возьмёт, тесто расколотит, как  белое, как  надо. Потом нарежет квадратиками.",25,4.430000000000007
Khislavichi,"И зарабатывали, чтоб мамка лишнюю,",13,1.8439999999999372
Khislavichi,Ну и пошла. И пришла на лесничество и на имение.,18,2.9470000000000027
Khislavichi,"Старались, старались, каб рядышком с родителями.",15,3.3999999999999915
Khislavichi,Куда?,2,0.5579999999999927
Khislavichi,"нагоняй не было. Поедемте, поедемте со мной.",16,2.3310000000000173
Khislavichi,"И девчата, девчата все ходили. Мальчуганы возили на лошадях.",22,3.8500000000000223
Khislavichi,"Как-то мудрили, с= деревянные делают, тоненькие тут  зубчики как-то выд= вырезали.",28,4.850000000000023
Khislavichi,"Да не, раньше так не играли. Некогда было гулять, телевизор сидеть.",22,3.9500000000000455
Khislavichi,"Ну,",1,0.4200000000000728
Khislavichi,"Если не знаешь и сделаешь, бог простит. А если знаешь, лучше не делать.",22,3.3969999999999345
Khislavichi,"и этот , картошку парил коровам. Такие были",16,2.79099999999994
Khislavichi,"посвящали , когда Вербное Воскресенье, тоже хорошо, ну, хорошо.",22,4.6129999999999995
Khislavichi,"Да, да.",2,1.0200000000000102
Khislavichi,"Да, перед этими, ну, перед святыми иконами в этом,",18,3.900000000000034
Khislavichi,Да.,1,0.40000000000009095
Khislavichi,"на Сдвиженье уходит вся эта гадость, уходит на зиму,",18,3.839999999999918
Khislavichi,Что за война была.,6,1.2860000000000582
Khislavichi,А?,1,0.5800000000001546
Khislavichi,"Во, Миш, надо... р= Рай, купи мне лекарства. Ой!",12,3.409999999999968
Khislavichi,"Эта  материна была здесь, в деревне, жила, и отца.",17,3.280000000000001
Khislavichi,"вот такие горы, я говорю, я залезла что.",15,2.2250000000000227
Khislavichi,"Вот сюда на, на луг, на траву.",9,2.326000000000022
Khislavichi,"Чтобы, этот , зайти  ко мне. Тогда  я вас отведу.",15,2.9699999999998
Khislavichi,"Но весело, у нас было весело, раньше было весело.",18,3.5600000000000023
Khislavichi,Да.,1,0.46999999999999975
Khislavichi,"Куда  машину украшать, если поздно ночью приехал.",17,2.586999999999989
Khislavichi,"криминал с Починок не приедет, мы никуда  никто не поедем.",20,3.8250000000000455
Khislavichi,"а своя капусту, ну, садим  на рассаду, ну вот и брату понесла невестки капусты, нарвали мне в таз и понесла.",36,7.72799999999998
Khislavichi,"И зерно сеяли, как-то картошка копали. Вот картошку сеяли, моя баба говорила:",29,4.8349999999999795
Khislavichi,"И молотили как-то цепями, помню.",12,2.305000000000007
Khislavichi,"Куда  ха= туда ,",5,1.4440000000000168
Khislavichi,"вот горе - сыну скоро сорок дней будет, случилось.",15,4.403999999999996
Khislavichi,"Близкие, да, бывают.",7,1.3379999999999654
Khislavichi,"не то чтобы у меня, так.",8,1.5880000000000791
Khislavichi,"белорусы к нам, мы к белорусам, как-то не было, тогда  ж был единый Советский Союз.",26,5.395999999999958
Khislavichi,"папкины вот те, шлёпки надели.",10,2.2099999999999227
Khislavichi,"И отец с Гуты, с Гуты.",7,1.6099999999999994
Khislavichi,Ну. Отец был на фронте.,7,1.9259999999999875
Khislavichi,"Нет, в хате вот, вот дом, вот печка русская,",12,3.6359999999999673
Khislavichi,"Зять запил, она  за зятя пасла коров, говорит.",15,2.650000000000091
Khislavichi,"У этой, у ж= жена, женщина, тётка",11,2.84699999999998
Khislavichi,"Ну, раньше были, да. Крючки были такие.",13,3.164999999999992
Khislavichi,И икону брала эту,8,1.913000000000011
Khislavichi,"Даже никто этим не интересовался, не передавала она никому.",24,3.176000000000002
Khislavichi,"Не, все в деревне делают так.",9,1.6749999999999543
Khislavichi,Песни пели и на работу ходили с песняками. И с работы.,20,4.434999999999988
Khislavichi,Ну.,1,0.43200000000000216
Khislavichi,"Ра= ой, сейчас заставь кого-то косить,",11,4.3700000000000045
Khislavichi,"Ну а Ленина, имени Ленина и называлась деревня Ленинская.",23,4.156000000000063
Khislavichi,"Я говорю, крёстная, чего тетя Нина, тетка моя Нинка замуж не ходила.",25,4.4769999999999754
Khislavichi,Ай.,1,0.6330000000000382
Khislavichi,"Не, мы вот примерно,",6,1.812000000000012
Khislavichi,"Плохо стало, всё.",5,1.2490000000000236
Khislavichi,"Клим, Дионис, Корней, Стыхван, Дарья, Татьяна, Кондрат.",15,9.567
Khislavichi,"встал и говорит. И думаю,",9,1.9099999999998545
Khislavichi,"У нас же знаете что? Вырезали лес, бо= весь испоганили лес.",20,3.5860000000000127
Khislavichi,"Ну, молоко ж не надо покупать, вон, подоили, своё молочко.",20,3.074000000000069
Khislavichi,Ну...,1,0.9300000000000068
Khislavichi,"Ну, вскрытие в Починки повез=...",9,3.3890000000001237
Khislavichi,"Корова не пить, но пришлось заливать.",11,2.338999999999942
Khislavichi,Девятого и шестнадцатого.,10,2.6900000000000546
Khislavichi,"Да, крючок.",3,0.9420000000000072
Khislavichi,"А, тут  у нас было такое, не знаю, что было.",15,3
Khislavichi,Мне мама сказа=,5,1.4200000000000017
Khislavichi,"Ну, ф= спрашивали чей, все знали, где этот , кто.",13,4.1510000000000105
Khislavichi,Вообще ничего не делать. Всё чтоб никого не касалась беда.,20,3.688999999999965
Khislavichi,Давайте.,3,0.7700000000000102
Khislavichi,на ночь. А то приедут,7,1.686999999999898
Khislavichi,"Чтоб, а тут могут в дверях не пустить.",10,2.6689999999999827
Khislavichi,"И сделаешь венок, натуральный венок закручиваешь.",17,2.810000000000059
Khislavichi,"Да, да, чтоб себе велось всё.",8,2.2089999999999463
Khislavichi,"Чего-то так, что-то раньше говорили, это, ой, что-то типа, типа как-то французское слово.",29,6.3799999999999955
Khislavichi,"ну, подошла, мама потом месит это тесто. Потом",16,3.182000000000002
Khislavichi,"Милиционер так подходит, меня берёт вот так вот, за груди. Я говорю.",23,3.6849999999999454
Khislavichi,С песнями.,3,0.7130000000000223
Khislavichi,"Новую строили, всё равно строили церковь , ну была, а сейчас уже нет Юрковщины и церкви той нет.",32,6.960000000000008
Khislavichi,Всего.,2,0.5899999999999181
Khislavichi,"Именно, вот, имя у нас. Дарка, Татьяна, Кон=.",14,3.633000000000038
Khislavichi,"автобус школьный, говорю, пустили. Что.",12,2.0579999999999927
Khislavichi,"Этот ,",2,0.8299999999999983
Khislavichi,"Ну да, тогда  ж близко было, в Юрковщину ходили, церкви не было в городе еще, того недавно построили.",34,5.699999999999989
Khislavichi,"кто-то что-то делает, собирались много женщин, вот пряли, вязали,",21,4.727000000000089
Khislavichi,"И пока не зашло, надо ходить.",10,2.0349999999999966
Khislavichi,"Видите, как  раньше вышивали, раньше, вот.",13,2.878
Khislavichi,"у меня тот  раз вот случилась беда, не сдумала, что столько людей будет.",22,3.302000000000021
Khislavichi,"Поехали и с ним тоже. Покойником ездили, нас возили несколько раз. И нас с района пропустили.",32,6.84499999999997
Khislavichi,"Ну она удушит их, только уносим.",12,2.11099999999999
Khislavichi,Поехали.,4,0.8990000000000009
Khislavichi,"а теперь куда  и съехать, тут не знаешь, где родственники, где что, теперь с этой, с Украиной заварюха.",31,5.650999999999954
Khislavichi,"а этот , в Хиславичи ехать, у нас в пятницу",14,3.468999999999994
Khislavichi,"Ну просто показать жениху, что умеешь делать.",15,2.652000000000001
Khislavichi,"То, ну, конечно, и бутылочку, и сальца крошечку, если колбаска есть , если у кого, колбаски там.",31,6.856999999999999
Khislavichi,Да.,1,0.4130000000000109
Khislavichi,"соседка замуж дочку вызывала, говорит, ба=",15,2.599999999999909
Khislavichi,"Живи и бойся. Правда, Люд?",8,1.375
Khislavichi,"У меня они есть, вышитый, здесь вышито. Так вот.",15,3.366999999999962
Khislavichi,"Хиславичи, Хиславичи - а чего оно Хиславичи? Да бог её ведает, чего оно Хиславичи.",32,3.333000000000027
Khislavichi,"Дома маши=, дома упарюсь, справляюсь. Глянь, машина стоит уже коло дома. Может,",26,4.550000000000068
Khislavichi,"Миша приехал, уже стоял ждал, когда криминлист приедет.",18,3.3150000000000546
Khislavichi,"они с той  стороны, с Хиславич пёрли, только пёрли вот сюда  на,",19,3.6200000000001182
Khislavichi,Типа что такое поливки.,9,1.4000000000000057
Khislavichi,"Поехали на базар, купили сало. Миш, Женя, ешь.",16,2.7800000000002
Khislavichi,Вот такие дела. Вот так вот. Жизнь такая.,13,3.032000000000039
Khislavichi,Старые умели люди которые...,12,1.774000000000001
Khislavichi,"Вот приезжаешь,",5,1.2019999999999982
Khislavichi,"Вот такие, девчата.",7,1.5430000000000064
Khislavichi,"в Германию, этых, мама ж родилась в двадцать втором году.",17,4.080000000000155
Khislavichi,железные. Булки пекла эти .,10,2.942999999999998
Khislavichi,"Ну, Радуница - это не праздник, это.",12,2.048999999999978
Khislavichi,"ти чтоб замуж хорошо выйдет, чтоб хозяйство-богатство было. Но",19,3.6359999999999673
Khislavichi,"Угольки только красненькие. Ну, поставила как-то, делала.",19,4.185999999999979
Khislavichi,"У нас в Гуте было шестьдесят, шестьдесят пять домов, как  сейчас помню.",20,4.099999999999909
Khislavichi,"А та  кошка, эта вот принесёт, у этой это. А та  ни за что не пойдёт. Хоть ты забей, не пойдёт, готовое глядит.",36,6.59699999999998
Khislavichi,"А в колхозе пасли уже  пастухи, муж= мужики.",15,2.9600000000000364
Khislavichi,Да.,1,0.4959999999998672
Khislavichi,"где было, за что - война была. До войны.",12,2.3600000000000136
Khislavichi,"Такое сало, такое мясо.",10,1.650000000000091
Khislavichi,"В луг, давали, в колхозе сушили сено.",12,2.840000000000032
Khislavichi,"Креще= на Крещение это у нас этот , ну, на Крещение у нас отмечают эти .",27,6.420000000000016
Khislavichi,"ну, чистым, всё равно клеёночку новенькую,",14,2.9249999999999545
Khislavichi,И вот мама нальёт в один этот  парнистик,13,2.604000000000042
Khislavichi,Ладно ж...,2,0.6299999999999955
Khislavichi,"У нас скупщики купляют эти ,",10,2.125
Khislavichi,"и какой-то Виль ехал когда-то при царе Горохе, может, при батюшке при каком, Бог её ведает.",31,5.490000000000009
Khislavichi,На деревне ползут.,6,1.2799999999999727
Khislavichi,"чтоб вкрутую, не было не всмятку никогда ,",13,2.5299999999999727
Khislavichi,"какие бусы, ну,",6,2.080000000000041
Khislavichi,Стой!,1,0.5600000000000023
Khislavichi,Ага.,2,0.44399999999996
Khislavichi,а крутые крашеные красивые яйца.,14,2.2299999999999613
Khislavichi,"это твоего дело рук? Мамка, ты что? Говорит, с ума сошла? Чтоб меня милиция тягала?",29,4.6200000000000045
Khislavichi,"Даже, если даже. Платочек можно купить там.",14,3.798999999999978
Khislavichi,"ну столик, мне примерно, я, у меня столика нема, это, дык я",20,5.012999999999977
Khislavichi,"у нас ся= раньше ж расписывались не в загсах, ничего.",16,3.1689999999999827
Khislavichi,"В мои годы гармошка была, гармошка чт=. Клубы были в каждой деревне, клубы были, а теперь.",28,5.4220000000000255
Khislavichi,Знакомая женщина мне винограду.,12,2.3969999999999914
Khislavichi,"Знаю лекарство, пошла.",7,2.183999999999969
Khislavichi,"Не-не-не-не. Не, не.",6,1.8400000000000032
Khislavichi,Уже молодуха.,6,0.9900000000000092
Khislavichi,"а когда подросли,",6,1.313000000000102
Khislavichi,"к Ганне к этой, ну соседке к своей,",10,2.9049999999999727
Khislavichi,"двумя автобусами, этот , два, рейсом ничего не забирает этих детей.",24,5.559999999999945
Khislavichi,Блудили.,3,0.8530000000000655
Khislavichi,ти кутью варить.,5,1.3000000000000114
Khislavichi,"Не знаю, говорили всегда, всё время кошку запускают.",18,2.959000000000003
Khislavichi,"бульба, бурак, цыбуля,",7,2.4909999999999997
Khislavichi,"Ну, какая была раньше. Ну и всякая. У нас и щуки водились в речке. Всё было у нас.",28,4.656000000000006
Khislavichi,"Там что делаешь, и, да, крестная фартуки. Рабочим делала.",19,3.3619999999998527
Khislavichi,А-а.,2,0.7299999999999995
Khislavichi,"частная хозяйка, она  в Шумячах тут у нас,",14,3.206000000000003
Khislavichi,Ай тут что она ходит? Надо стог убрать сена.,14,2.3659999999999854
Khislavichi,"Тебе  ж внучка сказала: дед, не те времена. Я говорю, ну автобус приехал, детей посадил.",29,4.2150000000001455
Khislavichi,"и не знаю, что такая краска в волосах.",13,2.336999999999989
Khislavichi,"Было подходило, потом они изюм туда .",14,3.149000000000001
Khislavichi,родственников всех.,5,1.2630000000000337
Khislavichi,"И этот , сажалку.",6,1.34800000000007
Khislavichi,"и на кресло, и разложит так, что",10,1.6390000000001237
Khislavichi,Да. Курам. А куда  собирать?,9,2.663000000000011
Khislavichi,"Не ну, так, чтоб домой, никуда  не блуждала, домой, верёвку привела,",21,3.9189999999999823
Khislavichi,"зимой ездят  стреляли, а не, не, не застрелили, этого,",18,5.257000000000005
Khislavichi,"Топором настругала коры, принесла домой кору.",16,3.3490000000000464
Khislavichi,"Ну вот в Хиславичах ездила, а в ту пятницу, дык двести рублей литровая баночка черники.",29,5.867999999999995
Khislavichi,"зерно от этой шелухи, от этой обдирать.",14,2.670000000000016
Khislavichi,В доме у меня всё нормально.,9,1.5
Khislavichi,"у нас крестила один, у нас,",9,2.636000000000081
Khislavichi,Ис= и голо= и голи= и голодней.,11,2.462999999999994
Khislavichi,"Не, не кидают сейчас. Ну, раньше я вам скажу,",14,3.2719999999999345
Khislavichi,Этот .,2,0.7939999999999827
Khislavichi,"Я назад, того собачку вытянула.",12,2.282000000000039
Khislavichi,"Ну, это уже люди таких, я говорю, у нас вот та женщина. Я дальше никого не знала.",29,5.211999999999989
Khislavichi,"С утра с пяти до,",5,1.389999999999873
Khislavichi,а которая крестила - кума. И,11,2.046000000000049
Khislavichi,"И по грязи прошла, говорит, о, какая,",13,2.254000000000019
Khislavichi,Иконки [видите]...,6,1.0500000000000114
Khislavichi,"Ну вот это я покупаю, привозят у нас в магазин, бери сколько...",21,3.6100000000000136
Khislavichi,А не захотели на велосипедках круть-круть.,14,2.3439999999999372
Khislavichi,"матери, матери, мамы, матери, моей мамы сёстры.",17,4.493000000000052
Khislavichi,"Что, говорю, голова болит? У тебя? Нет?",13,2.893000000000029
Khislavichi,"Ещё что растил, мучился - отдай дарма.",12,2.480000000000018
Khislavichi,"Раньше, может, болели животные. Раньше ж.",13,2.367000000000018
Khislavichi,"ну, как меня жалеть,",6,1.4750000000000227
Khislavichi,И что ко мне трясёт всё?,7,1.6200000000001182
Opochka,Это масло не масло.,7,3.080999999999676
Opochka,"Надо обуться, одеться, а всё такое дорогое, ой...",18,4.706000000000131
Opochka,"лилии,",3,0.9130000000000108
Opochka,Белки.,2,1.3120000000008076
Opochka,"И картошку вон сегодня окучивала, видите, так нисколько-нисколько нет сыринки,",27,5.464999999999691
Opochka,"Ну, жара такая, это же невыносимо.",14,2.613999999999578
Opochka,"<Мы> не, нет и не.",5,1.84900000000016
Opochka,"молодцы,",3,1.31899999999996
Opochka,проведёт,3,0.9420000000000072
Opochka,Ну.,1,1.0159999999996217
Opochka,"""Ну"", - говорит, - ""своего"".",7,1.3339999999998329
Opochka,"Играть не с кем.""",4,1.1799999999998363
Opochka,Игорь такой не любит.,7,1.831000000000131
Opochka,"нескладный,",3,1.40099999999984
Opochka,А вы кофе?,4,0.9649999999996908
Opochka,"Ну, давали.",4,1.6099999999996726
Opochka,"Вот им, нашим-то, и было плохо.",10,2.4950000000001182
Opochka,Да.,1,0.4770000000003165
Opochka,"Не ходите рано замуж девки, поживите, не надо.",17,6.903000000000247
Opochka,а один песок.,5,1.4239999999999782
Opochka,сыпятся уже.,5,1.8950000000004368
Opochka,Ну вот так с ним немножко справляли. А как справляли?,15,3.9200000000000728
Opochka,"Всё было, не знаю, теперь...",8,2.78899999999976
Opochka,Да.,1,1.139999999999418
Opochka,Дедушка клубники набрал,8,1.918999999999869
Opochka,Куда-то всё дели.,6,1.0579999999999927
Opochka,десять лет дояркой отработала.,11,2.436000000000149
Opochka,"Только бы вам было бы хорошо, молодёжи",14,2.688000000000102
Opochka,и вообще у нас тут в нашем ок= .,10,2.173999999999978
Opochka,там.,1,0.5460000000002765
Opochka,"<у> были мельницы в колхозе,",9,2.1400000000001
Opochka,"учиться не будешь и всё, и места... и вообще нет... никуда, никуда работать не поступишь.",29,6.280999999999949
Opochka,"Их не... он не один, но остался.",10,2.5600000000000023
Opochka,можно проехать на машине хоть зимой.,12,2.516999999999826
Opochka,всё равно у каждого машина,10,1.7270000000000891
Opochka,"Да и жарко сегодня, там тоже томно.",12,3.895000000000437
Opochka,И неожиданно:,6,1.6100000000000136
Opochka,"мехток,",2,1.1159999999999854
Opochka,таких.,2,0.6520000000000437
Opochka,А теперь и он продал.,7,2.035000000000764
Opochka,"а б= Вера... когда я... Вера... с Верой разговаривала, Вера сказала, что",22,5.3159999999998035
Opochka,Ну.,1,0.4679999999998472
Opochka,Двести рублей - это...,6,1.6219999999998436
Opochka,"Нынче не знаю, говорил Витя, что хороший помидор.",17,4.098999999999705
Opochka,"Мужикам пять лет добавили, а женщинам - восемь.",15,4.368000000000393
Opochka,"Масло плохое, масло сливочное плохое.",14,3.382999999999811
Opochka,"Хлеб пекли,",3,1.0750000000000457
Opochka,"Обжаривали свин=  сало, свиней держали, хороших свиней держали.",21,6.899000000000001
Opochka,Так...,1,0.4410000000002583
Opochka,"на фронт, на фронт, на фронт.",6,2.6400000000001
Opochka,"Как до магазина дойдёшь, в Барабанах - магазин, а это дорога сюда, вот в эту сторону, <на> той стороны.",34,7.98599999999999
Opochka,"Ну, на машине он каждый день ездит ко мне.",13,3.6140000000000327
Opochka,Я это вот... дачниках,7,3.2789999999999964
Opochka,под окном,3,0.9130000000004656
Opochka,Вот нас сколько было. А сейчас я осталась одна.,15,3.5529999999999973
Opochka,"Потом, подальше их, сюда, к нам, ещё дом, ну, там",14,4.185999999999694
Opochka,Считает хорошо.,6,2.4950000000008004
Opochka,Или жарко.,4,1.0470000000000257
Opochka,Ишь.,1,1.069999999999709
Opochka,Ну там,2,0.7089999999998327
Opochka,Тоже чай?,3,0.8600000000001273
Opochka,"так, фабрика,",4,1.4069999999999254
Opochka,Пешком не ходят никто.,7,2.0119999999999436
Opochka,"А потом нас отправили вот в ту деревню, куда я замуж-от вышла.",21,3.730000000000018
Opochka,"стажные деньги, в конце года давали.",12,2.569999999999709
Opochka,Ну такое дерьмо:,6,1.7170000000000982
Opochka,"Там, в Белках",3,2.1469999999999345
Opochka,"Спасибо пенсии,",6,1.3959999999999582
Opochka,Поросёнка <держит>.,6,1.405999999999949
Opochka,А своих тоже нет.,6,1.798000000000684
Opochka,"Я говорю, <и> к Валерке ещё.",10,3.0700000000006185
